Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return,Signal Open Price
2021-12-01,49.62,2022-09-15,44.8,Buy,206 Days,-9.62,Rise by 1.93%,-9.71%,-9.71%,
2022-03-01,44.17,2022-12-06,45.01,Buy,200 Days,-14.82,Rise by 5.05%,1.9%,-7.81%,
2023-02-01,41.73,2023-04-18,41.59,Buy,54 Days,-3.52,Rise by 0.72%,-0.34%,-8.15%,
2023-03-02,41.23,2023-05-04,42.82,Buy,45 Days,-3.61,Rise by 2.18%,3.86%,-4.29%,
2024-11-04,52.59,2025-03-28,50.65,Buy,104 Days,-3.83,Rise by 1.2%,-3.69%,-7.98%,
2025-09-02,51.08,2025-10-27,53.78,Buy,39 Days,-3.62,Rise by 3.35%,5.29%,-2.69%,
