Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,BRK-B,Long,Daily,2025-10-06,500.02,2025-10-13,491.93,-1.6179352825886915,5,90.32,31,302
FRACTAL TRACK,BRK-B,Long,Daily,2024-11-06,468.9,2025-04-01,532.99,13.66815952228621,104,90.32,31,302
