Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
DELTADRIFT,PLTR,Long,Daily,2025-04-08,77.32,2025-04-09,92.01,18.998965338851544,1,85.71,7,5
