Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-01-22,22.25,2021-01-27,21.38,2020-12-04-2021-01-05,22.13-23.39,Sell,3 days,3.91%,Fall by -19.88%,3.91%
2021-03-03,26.55,2021-03-03,26.55,2020-12-04-2021-01-29,22.07-23.39,Sell,0 days,-0.0%,Fall by 0%,3.91%
2021-04-15,26.58,2021-04-15,26.58,2021-01-29-2021-03-18,21.14-28.98,Buy,0 days,0.0%,Rise by 0%,3.91%
2021-04-22,25.33,2021-04-23,25.95,2020-11-04-2021-03-18,17.0-28.98,Sell,1 days,-2.45%,Fall by 4.51%,1.46%
2021-05-25,26.21,2021-06-08,26.67,2021-03-18-2021-04-21,25.66-27.965,Sell,10 days,-1.76%,Fall by 11.25%,-0.29%
2021-07-07,23.67,2021-07-12,23.89,2021-01-29-2021-03-18,21.14-28.98,Sell,3 days,-0.93%,Fall by 9.71%,-1.22%
2021-08-05,23.05,2021-08-05,23.05,2021-03-18-2021-07-19,21.83-27.965,Sell,0 days,-0.0%,Fall by 0%,-1.22%
2021-10-15,23.58,2024-12-17,25.05,2021-07-19-2021-10-04,21.18-25.195,Buy,827 days,6.23%,Rise by 7.03%,5.01%
2021-11-15,23.56,2021-11-17,22.84,2021-10-04-2021-10-29,22.44-24.6,Sell,2 days,3.06%,Fall by 11.91%,8.07%
2021-11-26,20.53,2021-12-01,19.38,2021-07-19-2021-10-04,21.18-25.195,Sell,3 days,5.6%,Fall by -1.81%,13.67%
2022-01-21,20.86,2022-01-21,20.86,2021-10-04-2021-12-20,20.135-24.6,Sell,0 days,-0.0%,Fall by 0%,13.67%
2022-03-04,19.03,2022-03-07,16.91,2021-12-20-2022-02-16,19.28-23.71,Sell,1 days,11.14%,Fall by -19.1%,24.81%
2022-04-05,21.48,2022-04-05,21.48,2021-01-14-2022-03-07,18.95-22.65,Sell,0 days,-0.0%,Fall by 0%,24.81%
2022-04-13,21.65,2022-04-13,21.65,2021-12-20-2022-02-16,19.28-23.71,Buy,0 days,0.0%,Rise by 0%,24.81%
2022-04-28,21.96,2022-04-29,21.46,2021-03-18-2022-03-07,18.95-27.965,Sell,1 days,2.28%,Fall by 10.81%,27.09%
2022-04-29,21.46,2024-11-19,23.92,2022-03-07-2022-04-21,16.88-23.49,Buy,667 days,11.46%,Rise by 8.4%,38.55%
2022-05-11,18.82,2022-05-16,19.11,2022-03-07-2022-04-21,16.88-23.49,Sell,3 days,-1.54%,Fall by 11.25%,37.01%
2022-05-25,19.07,2022-06-10,18.21,2022-04-21-2022-05-12,18.949-22.71,Sell,12 days,4.51%,Fall by 9.72%,41.52%
2022-07-06,16.62,2022-08-04,18.33,2022-06-01-2022-06-17,16.72-19.605,Sell,21 days,-10.29%,Fall by 12.6%,31.23%
2022-07-27,17.48,2022-08-16,19.25,2022-04-21-2022-06-17,16.72-22.71,Sell,14 days,-10.13%,Fall by 10.81%,21.1%
2022-08-23,17.74,2022-08-24,17.92,2021-11-08-2022-06-17,16.72-24.7,Sell,1 days,-1.01%,Fall by 10.6%,20.09%
2022-09-06,17.11,2023-01-23,20.25,2022-06-17-2022-08-16,15.89-19.36,Buy,99 days,18.35%,Rise by -0.2%,38.44%
2022-09-19,17.4,2022-09-21,16.51,2022-08-16-2022-09-01,17.08-18.97,Sell,2 days,5.11%,Fall by -3.21%,43.56%
2022-09-23,15.46,2022-09-28,15.72,2022-06-17-2022-08-16,15.89-19.36,Sell,3 days,-1.68%,Fall by -17.24%,41.87%
2022-11-08,17.84,2022-11-08,17.84,2020-12-04-2022-10-03,15.36-23.39,Sell,0 days,-0.0%,Fall by 0%,41.87%
2022-11-22,18.09,2022-12-16,17.45,2021-03-18-2022-06-17,16.72-27.965,Sell,18 days,3.54%,Fall by -10.6%,45.41%
2023-01-25,20.47,2023-01-25,20.47,2021-10-04-2022-10-03,15.36-24.6,Sell,0 days,-0.0%,Fall by 0%,45.41%
2023-02-09,20.12,2023-02-14,20.26,2022-12-13-2022-12-28,17.008-17.94,Sell,3 days,-0.7%,Fall by 13.38%,44.72%
2023-02-28,19.76,2023-07-18,21.82,2022-10-03-2023-02-02,14.774-21.24,Buy,100 days,10.43%,Rise by -11.32%,55.14%
2023-03-14,18.34,2023-03-14,18.34,2021-03-18-2022-10-03,15.36-27.965,Sell,0 days,-0.0%,Fall by 0%,55.14%
2023-04-10,18.32,2023-04-18,18.34,2023-02-02-2023-03-24,17.33-20.6,Sell,6 days,-0.11%,Fall by 4.47%,55.03%
2023-08-07,20.5,2025-01-27,26.48,2023-03-24-2023-07-13,17.0-22.5,Buy,385 days,29.17%,Rise by -12.69%,84.2%
2023-08-11,20.19,2023-08-17,19.35,2022-10-03-2023-07-13,14.774-22.5,Sell,4 days,4.16%,Fall by 10.28%,88.36%
2023-08-29,19.44,2025-02-05,25.88,2022-10-03-2023-07-13,14.774-22.5,Buy,376 days,33.13%,Rise by -10.66%,121.49%
2023-09-13,17.91,2023-09-21,17.36,2022-06-17-2023-07-13,15.89-22.5,Sell,6 days,3.07%,Fall by 10.77%,124.56%
2023-09-22,17.17,2023-09-29,17.03,2023-03-24-2023-07-13,17.0-22.5,Sell,5 days,0.82%,Fall by 11.16%,125.38%
2023-09-27,16.9,2023-09-29,17.03,2022-10-03-2023-02-02,14.774-21.24,Sell,2 days,-0.77%,Fall by 11.16%,124.61%
2023-10-09,16.34,2023-10-11,16.61,2022-06-17-2023-02-02,15.89-21.24,Sell,2 days,-1.65%,Fall by 10.48%,122.96%
2023-11-30,16.86,2023-11-30,16.86,2022-06-01-2023-10-31,14.97-19.605,Sell,0 days,-0.0%,Fall by 0%,122.96%
2024-01-02,18.74,2024-01-02,18.74,2020-12-04-2023-10-31,14.97-23.39,Sell,0 days,-0.0%,Fall by 0%,122.96%
2024-02-29,20.16,2024-03-07,20.31,2023-12-22-2024-01-17,17.86-19.235,Sell,5 days,-0.74%,Fall by 4.63%,122.21%
2024-04-18,20.41,2024-10-31,22.74,2023-10-31-2024-04-01,14.69-21.22,Buy,140 days,11.42%,Rise by 14.03%,133.63%
2024-05-22,20.54,2024-05-22,20.54,2024-03-08-2024-04-16,19.455-20.05,Sell,0 days,-0.0%,Fall by 0%,133.63%
2024-05-31,20.03,2024-05-31,20.03,2024-04-16-2024-05-15,19.05-21.38,Buy,0 days,0.0%,Rise by 0%,133.63%
2024-07-23,19.08,2024-08-01,18.18,2021-03-18-2023-10-31,14.97-27.965,Sell,7 days,4.72%,Fall by -32.84%,138.34%
2024-07-24,18.57,2024-07-29,18.79,2024-04-16-2024-05-15,19.05-21.38,Sell,3 days,-1.18%,Fall by -21.55%,137.16%
2024-08-07,16.81,2024-08-30,18.7,2023-10-31-2024-05-15,14.69-21.38,Sell,17 days,-11.24%,Fall by -34.81%,125.92%
2024-10-04,20.71,2024-10-28,23.03,2024-07-16-2024-08-05,17.105-19.24,Sell,16 days,-11.2%,Fall by -5.82%,114.71%
2025-02-05,25.88,2025-09-08,26.13,2022-03-07-2025-01-22,16.88-27.1,Buy,153 days,0.97%,Rise by -5.74%,115.68%
2025-03-03,23.93,2025-03-04,23.12,2024-08-05-2025-01-22,16.475-27.1,Sell,1 days,3.38%,Fall by 10.16%,119.07%
2025-03-06,23.26,2025-03-10,21.95,2023-10-31-2025-01-22,14.69-27.1,Sell,2 days,5.63%,Fall by 12.89%,124.7%
2025-03-10,21.95,2025-03-12,21.19,2024-04-16-2025-01-22,19.05-27.1,Sell,2 days,3.46%,Fall by 14.77%,128.16%
2025-03-11,21.58,2025-03-17,22.05,2022-03-07-2025-01-22,16.88-27.1,Sell,4 days,-2.18%,Fall by 13.29%,125.98%
2025-03-12,21.19,2025-04-01,20.44,2021-07-19-2025-01-22,21.18-27.1,Sell,14 days,3.54%,Fall by -5.53%,129.52%
2025-03-18,21.65,2025-03-31,20.77,2023-03-24-2025-01-22,17.0-27.1,Sell,9 days,4.06%,Fall by 11.41%,133.59%
2025-04-01,20.44,2025-04-03,19.12,2025-01-22-2025-03-13,21.37-26.405,Sell,2 days,6.46%,Fall by -12.81%,140.04%
2025-05-21,21.88,2025-05-28,22.65,2025-01-22-2025-04-07,18.87-26.405,Sell,5 days,-3.52%,Fall by 4.77%,136.52%
2025-08-05,23.58,2025-08-22,26.22,2025-04-07-2025-07-10,17.11-25.88,Sell,13 days,-11.2%,Fall by 7.67%,125.33%
2025-09-10,25.94,2025-09-11,26.32,2025-07-10-2025-08-01,23.466-24.69,Sell,1 days,-1.46%,Fall by 8.02%,123.86%
