Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2017-01-15,28.525,2017-01-15,28.525,2015-12-13-2016-07-03,21.49-24.69,Sell,0 days,-0.0%,Fall by 0%,0.0%,
2017-08-20,28.944,2017-09-24,29.4,2016-07-03-2017-07-16,19.6-32.83,Sell,24 days,-1.58%,Fall by 1.46%,-1.58%,
2017-09-24,29.4,2017-09-24,29.4,2016-07-03-2017-07-16,19.6-32.83,Buy,0 days,0.0%,Rise by 0%,-1.58%,
2018-02-25,32.31,2018-02-25,32.31,2016-07-03-2018-01-21,19.6-34.75,Buy,0 days,0.0%,Rise by 0%,-1.58%,
2018-04-29,30.88,2018-07-01,28.893,2016-07-03-2018-01-21,19.6-34.75,Sell,44 days,6.43%,Fall by 0.11%,4.86%,
2018-10-28,28.86,2018-11-11,31.19,2018-01-21-2018-07-01,30.04-34.035,Sell,9 days,-8.07%,Fall by 10.74%,-3.21%,
2019-03-31,29.185,2019-04-14,30.93,2018-09-23-2019-01-06,28.09-32.47,Sell,9 days,-5.98%,Fall by 9.89%,-9.19%,
2019-09-15,30.62,2019-09-15,30.62,2019-01-06-2019-07-28,26.46-32.359,Buy,0 days,0.0%,Rise by 0%,-9.19%,
2020-03-01,23.9,2020-03-08,21.93,2019-09-01-2020-01-19,27.55-32.357,Sell,4 days,8.24%,Fall by 39.08%,-0.95%,
2020-07-12,16.18,2020-08-02,15.44,2017-07-16-2020-03-22,17.286-32.06,Sell,14 days,4.57%,Fall by -38.47%,3.62%,
2020-10-25,18.68,2020-11-01,16.92,2019-07-28-2020-03-22,17.286-31.16,Sell,4 days,9.42%,Fall by -26.36%,13.04%,
2021-04-25,25.95,2021-06-27,25.05,2016-04-24-2020-03-22,17.286-24.65,Sell,44 days,3.47%,Fall by 13.57%,16.51%,
2021-05-09,26.17,2021-05-09,26.17,2020-03-22-2021-03-21,11.25-28.98,Buy,0 days,0.0%,Rise by 0%,16.51%,
2021-07-04,24.5,2021-07-18,22.42,2020-03-22-2021-03-21,11.25-28.98,Sell,9 days,8.49%,Fall by 10.26%,25.0%,
2021-11-14,23.41,2021-11-21,22.08,2021-03-21-2021-07-25,23.47-27.34,Sell,4 days,5.68%,Fall by 13.81%,30.68%,
2022-05-29,20.6,2022-05-29,20.6,2021-03-21-2022-03-13,19.02-27.34,Sell,0 days,-0.0%,Fall by 0%,30.68%,
2022-09-25,15.46,2022-10-23,16.73,2021-10-10-2022-06-19,17.69-23.72,Sell,19 days,-8.21%,Fall by -2.09%,22.47%,
2023-03-12,19.16,2023-03-19,17.52,2021-10-10-2022-10-09,16.32-23.72,Sell,4 days,8.56%,Fall by 13.64%,31.03%,
2023-08-13,20.19,2023-08-20,19.23,2022-10-09-2023-07-16,14.774-22.5,Sell,4 days,4.75%,Fall by 12.79%,35.78%,
2023-08-20,19.23,2023-09-10,18.32,2021-03-21-2022-06-19,17.69-27.34,Sell,14 days,4.73%,Fall by 19.54%,40.52%,
2024-02-04,19.15,2025-02-16,25.81,2022-10-09-2023-07-16,14.774-22.5,Buy,269 days,34.78%,Rise by -30.03%,75.29%,
2024-05-12,20.63,2024-05-12,20.63,2021-10-10-2023-11-05,15.99-23.72,Sell,0 days,-0.0%,Fall by 0%,75.29%,
2024-08-25,18.35,2025-02-16,25.81,2023-11-05-2024-05-19,14.69-21.38,Buy,124 days,40.65%,Rise by -30.03%,115.95%,
2025-03-02,24.44,2025-03-09,23.03,2024-05-19-2024-08-11,17.58-20.73,Sell,4 days,5.77%,Fall by 15.28%,121.72%,
2025-03-09,23.03,2025-03-16,21.65,2024-08-11-2025-01-26,16.475-27.1,Sell,4 days,5.99%,Fall by -13.76%,127.71%,
2025-03-30,21.13,2025-03-30,21.13,2023-11-05-2025-01-26,14.69-27.1,Buy,0 days,0.0%,Rise by 0%,127.71%,
2025-04-20,18.88,2025-04-27,19.51,2023-11-05-2025-01-26,14.69-27.1,Sell,4 days,-3.34%,Fall by -26.24%,124.37%,
2025-08-17,25.66,2025-10-12,24.21,2025-01-26-2025-04-13,20.47-25.99,Sell,39 days,5.65%,Fall by -1.73%,130.02%,
