Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-03-05,7.19,2021-05-18,7.3,51 days,1.530000%,1.530000%,Rise by 3.690000%,1.530000%
Buy,2021-07-27,7.3,2022-08-29,9.0,283 days,23.290000%,23.290000%,Rise by 10.270000%,24.820000%
Buy,2022-09-30,8.65,2023-07-12,9.86,202 days,13.990000%,13.990000%,Rise by 1.040000%,38.810000%
Buy,2023-10-04,10.2,2024-02-09,10.61,91 days,4.020000%,4.020000%,Rise by 3.920000%,42.830000%
Buy,2024-05-08,10.82,2024-09-26,12.38,100 days,14.420000%,14.420000%,Rise by 5.360000%,57.240000%
Buy,2025-01-30,10.95,2025-05-23,11.15,80 days,1.830000%,1.830000%,Rise by 2.100000%,59.070000%
Buy,2025-05-30,10.55,2025-09-18,12.11,78 days,14.840000%,14.840000%,Rise by 2.610000%,73.910000%
