Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
OSCILLATOR DELTA,IWM,Long,Daily,2025-05-02,200.48,2025-07-10,224.8,12.130885873902645,49,83.87,31,27
OSCILLATOR DELTA,IWM,Long,Daily,2025-03-05,208.47,2025-04-04,181.19,-13.085815704897588,22,83.87,31,27
