Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-03-13,32.52,2016-07-03,52.48,1384 days,2010-11-07/32.05,61.38%,61.38%,Rise by 4.95%,61.38%,
Buy,2017-03-26,51.89,2025-07-20,83.75,2169 days,2017-02-26/51.59,61.40%,61.40%,Rise by 4.61%,122.78%,
Buy,2025-09-28,86.81,2025-09-28,86.81,0 days,2025-08-10/86.18,0.00%,0.00%,Rise by 0%,122.78%,
