Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,IFT.NZ,Long,Daily,2025-09-24,12.39,2025-09-30,12.35,-0.3228410008071099,4,91.11,45,368
FRACTAL TRACK,IFT.NZ,Long,Daily,2025-05-21,11.48,2025-08-05,11.9,3.658536585365853,54,91.11,45,368
