Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-29,79.67,2016-04-03,81.12,2015-11-08,Buy,18 Weeks,1.82%,Rise by -11.56%,1.82%,Normal Case,
2015-12-27,78.78,2016-04-03,81.12,2015-12-13,Buy,14 Weeks,2.97%,Rise by 5.93%,4.79%,Normal Case,
2016-01-17,72.42,2016-04-03,81.12,2016-01-10,Buy,11 Weeks,12.01%,Rise by 15.23%,16.8%,Absolute Extrema Case,
2016-02-07,74.22,2016-05-08,76.65,2016-01-31,Buy,13 Weeks,3.27%,Rise by 12.44%,20.08%,Normal Case,
2016-02-14,76.54,2016-05-08,76.65,2016-01-24,Buy,12 Weeks,0.14%,Rise by 9.03%,20.22%,Absolute Extrema Case,
2016-02-14,76.54,2016-05-08,76.65,2016-02-07,Buy,12 Weeks,0.14%,Rise by 9.03%,20.37%,Normal Case,
2016-02-21,78.48,2016-05-08,76.65,2015-11-22,Buy,11 Weeks,-2.33%,Rise by 6.33%,18.03%,Local Extrema Case,
2016-02-28,78.95,2016-05-08,76.65,2015-12-20,Buy,10 Weeks,-2.91%,Rise by 5.7%,15.12%,Local Extrema Case,
2016-06-26,74.08,2016-09-18,83.17,2016-06-19,Buy,12 Weeks,12.27%,Rise by 19.15%,27.39%,Normal Case,
2016-08-21,83.34,2016-10-30,84.45,2016-08-14,Buy,10 Weeks,1.33%,Rise by 5.92%,28.72%,Normal Case,
2016-08-28,84.64,2016-10-30,84.45,2016-08-21,Buy,9 Weeks,-0.22%,Rise by 8.27%,28.5%,Normal Case,
2016-09-04,85.09,2016-12-25,91.52,2016-08-28,Buy,16 Weeks,7.56%,Rise by 7.7%,36.05%,Normal Case,
2016-10-16,87.15,2016-12-25,91.52,2016-08-07,Buy,10 Weeks,5.01%,Rise by 5.15%,41.07%,Local Extrema Case,
2016-10-16,87.15,2016-12-25,91.52,2016-10-09,Buy,10 Weeks,5.01%,Rise by 5.15%,46.08%,Normal Case,
2017-01-01,90.36,2017-03-26,96.75,2016-12-25,Buy,12 Weeks,7.07%,Rise by 19.05%,53.16%,Normal Case,
