Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2011-12-31,51.43,2012-03-31,49.54,2008-12-31-2011-09-30,15.83-66.98,Sell,64 days,3.67%,Fall by 23.6%,3.67%,
2016-09-30,26.43,2016-12-31,20.92,2016-03-31-2016-09-30,12.4-31.79,Sell,65 days,20.85%,Fall by -7.17%,24.52%,
2020-09-30,39.16,2023-03-31,32.35,2016-03-31-2016-09-30,12.4-31.79,Buy,652 days,-17.39%,Rise by 60.93%,7.13%,
2020-12-31,36.02,2021-03-31,32.5,2020-03-31-2020-09-30,16.18-45.78,Sell,64 days,9.77%,Fall by 15.75%,16.9%,
2021-03-31,32.5,2021-09-30,29.47,2016-03-31-2020-09-30,12.4-45.78,Sell,131 days,9.32%,Fall by 18.15%,26.23%,
2021-12-31,32.03,2022-03-31,38.35,2011-09-30-2016-03-31,21.42-53.02,Sell,64 days,-19.73%,Fall by 25.27%,6.5%,
2022-03-31,38.35,2022-03-31,38.35,2016-03-31-2020-09-30,12.4-45.78,Buy,0 days,0.0%,Rise by 0%,6.5%,
2023-03-31,32.35,2023-03-31,32.35,2008-12-31-2011-09-30,15.83-66.98,Buy,0 days,0.0%,Rise by 0%,6.5%,
2023-09-30,26.91,2023-12-31,31.01,2016-09-30-2020-03-31,31.84-25.17,Sell,64 days,-15.24%,Fall by -132.38%,-8.74%,
2025-11-03,72.06,2025-11-03,72.06,2022-09-30-2025-11-03,21.52-85.09,Sell,0 days,-0.0%,Fall by 0%,-8.74%,
