Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2008-03-31,47.7,2008-04-30,43.6,2007-08-31-2008-03-31,32.76-56.87,Sell,22 days,8.6%,Fall by 22.5%,8.6%,
2009-12-31,46.21,2010-01-31,40.72,2008-10-31-2009-12-31,15.83-55.4,Sell,21 days,11.88%,Fall by -26.3%,20.48%,
2010-04-30,50.51,2012-03-31,49.54,2008-10-31-2009-12-31,15.83-55.4,Buy,500 days,-1.92%,Rise by 8.38%,18.56%,
2011-03-31,60.1,2011-05-31,58.15,2007-08-31-2010-12-31,32.76-64.62,Sell,43 days,3.24%,Fall by 11.56%,21.8%,
2011-06-30,54.59,2011-08-31,62.8,2008-10-31-2010-12-31,15.83-64.62,Sell,44 days,-15.04%,Fall by 10.1%,6.76%,
2011-08-31,62.8,2012-07-31,42.83,2007-08-31-2008-03-31,32.76-56.87,Buy,239 days,-31.8%,Rise by -12.68%,-25.04%,
2011-12-31,51.43,2012-03-31,49.54,2008-10-31-2011-09-30,15.83-66.98,Sell,64 days,3.67%,Fall by 15.99%,-21.36%,
2012-02-29,55.4,2012-02-29,55.4,2007-08-31-2010-12-31,32.76-64.62,Buy,0 days,0.0%,Rise by 0%,-21.36%,
2012-03-31,49.54,2012-04-30,46.39,2007-08-31-2011-09-30,32.76-66.98,Sell,20 days,6.36%,Fall by 10.28%,-15.01%,
2016-08-31,25.49,2016-10-31,24.52,2016-01-31-2016-08-31,12.4-31.79,Sell,43 days,3.81%,Fall by 9.95%,-11.2%,
2017-07-31,22.86,2017-07-31,22.86,2008-10-31-2010-12-31,15.83-64.62,Buy,0 days,0.0%,Rise by 0%,-11.2%,
2019-07-31,26.5,2019-07-31,26.5,2016-01-31-2016-08-31,12.4-31.79,Buy,0 days,0.0%,Rise by 0%,-11.2%,
2020-09-30,39.16,2020-10-31,37.49,2020-03-31-2020-08-31,16.18-45.78,Sell,22 days,4.26%,Fall by 13.31%,-6.94%,
2020-10-31,37.49,2020-11-30,34.68,2016-01-31-2020-08-31,12.4-45.78,Sell,20 days,7.5%,Fall by 15.02%,0.56%,
2021-01-31,34.51,2021-01-31,34.51,2016-08-31-2020-03-31,29.97-25.33,Sell,0 days,-0.0%,Fall by 0%,0.56%,
2021-05-31,39.42,2021-05-31,39.42,2020-03-31-2020-08-31,16.18-45.78,Buy,0 days,0.0%,Rise by 0%,0.56%,
2021-10-31,31.71,2021-11-30,31.8,2008-03-31-2016-01-31,15.01-46.07,Sell,21 days,-0.28%,Fall by 13.9%,0.28%,
2022-06-30,27.38,2022-07-31,26.27,2021-09-30-2022-04-30,28.83-41.61,Sell,21 days,4.05%,Fall by -2.44%,4.33%,
2022-09-30,24.12,2022-11-30,29.05,2020-08-31-2021-09-30,33.52-38.89,Sell,43 days,-20.44%,Fall by 7.37%,-16.11%,
2022-11-30,29.05,2022-11-30,29.05,2008-10-31-2011-09-30,15.83-66.98,Buy,0 days,0.0%,Rise by 0%,-16.11%,
2023-10-31,28.01,2023-11-30,31.32,2020-08-31-2022-09-30,25.71-38.89,Sell,22 days,-11.82%,Fall by -8.27%,-27.93%,
2024-02-29,26.36,2024-03-31,31.62,2022-09-30-2023-05-31,21.52-36.26,Sell,21 days,-19.95%,Fall by -7.24%,-47.88%,
2025-02-28,39.72,2025-02-28,39.72,2021-09-30-2022-04-30,28.83-41.61,Buy,0 days,0.0%,Rise by 0%,-47.88%,
2025-10-31,72.06,2025-10-31,72.06,2023-10-31-2025-10-31,25.62-85.09,Sell,0 days,-0.0%,Fall by 0%,-47.88%,
