Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2016-11-06,2.9543,2016-12-11,2.6134,24 days,-11.54%,-11.5391%,Rise by -10.37%,-11.5391%,
Buy,2016-12-25,2.6480,2017-01-15,2.7764,14 days,4.85%,4.8489%,Rise by 11.94%,-6.6902%,
Buy,2020-04-05,4.1500,2020-04-19,4.7000,9 days,13.25%,13.2530%,Rise by 23.01%,6.5628%,
Buy,2025-02-16,11.1300,2025-08-17,11.9400,129 days,7.28%,7.2776%,Rise by -12.4%,13.8405%,
