Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-23,27.44,2021-02-25,27.29,2021-01-11-2021-01-29,26.32-26.94,Sell,2 days,0.55%,Fall by -5.02%,0.55%
2021-09-22,30.8,2021-09-22,30.8,2021-01-29-2021-09-07,25.92-31.52,Buy,0 days,0.0%,Rise by 0%,0.55%
2021-12-03,31.53,2024-05-24,33.67,2021-09-20-2021-11-16,30.13-33.24,Buy,645 days,6.79%,Rise by 3.15%,7.33%
2022-01-11,32.72,2022-01-12,32.89,2021-11-16-2021-12-01,32.03-33.08,Sell,1 days,-0.52%,Fall by 3.77%,6.81%
2022-02-17,32.48,2022-02-28,32.21,2021-11-16-2022-01-24,31.66-33.08,Sell,7 days,0.83%,Fall by 5.53%,7.65%
2022-02-28,32.21,2022-04-08,33.51,2022-01-24-2022-02-10,30.65-33.48,Buy,29 days,4.04%,Rise by -4.33%,11.68%
2022-04-29,31.8,2022-04-29,31.8,2022-01-24-2022-04-05,30.65-34.0,Buy,0 days,0.0%,Rise by 0%,11.68%
2022-06-09,31.31,2022-06-09,31.31,2022-01-17-2022-05-12,30.52-32.92,Sell,0 days,-0.0%,Fall by 0%,11.68%
2022-06-13,30.14,2022-06-16,29.07,2022-01-24-2022-02-10,30.65-33.48,Sell,3 days,3.55%,Fall by 3.1%,15.23%
2022-06-14,29.91,2022-06-14,29.91,2021-09-20-2022-04-05,30.13-34.0,Sell,0 days,-0.0%,Fall by 0%,15.23%
2022-06-15,29.95,2022-06-17,29.01,2021-09-20-2021-11-16,30.13-33.24,Sell,2 days,3.14%,Fall by 2.9%,18.37%
2022-08-25,30.69,2022-08-25,30.69,2022-01-17-2022-07-14,28.45-32.92,Sell,0 days,-0.0%,Fall by 0%,18.37%
2022-09-06,29.11,2024-01-17,31.66,2022-07-14-2022-08-18,27.98-31.2,Buy,356 days,8.76%,Rise by 7.23%,27.13%
2022-09-19,29.9,2022-09-23,28.38,2022-08-18-2022-09-01,29.21-31.02,Sell,4 days,5.08%,Fall by 1.87%,32.21%
2022-10-12,27.85,2022-10-17,28.54,2021-09-07-2022-07-14,28.45-31.38,Sell,3 days,-2.48%,Fall by -2.8%,29.74%
2022-11-18,30.82,2022-11-18,30.82,2022-06-02-2022-10-13,28.61-31.61,Sell,0 days,-0.0%,Fall by 0%,29.74%
2022-12-21,29.88,2024-07-25,34.25,2022-10-13-2022-12-01,27.37-31.55,Buy,416 days,14.63%,Rise by 3.71%,44.36%
2023-02-10,31.59,2023-02-14,31.73,2022-12-01-2022-12-19,29.72-31.31,Sell,2 days,-0.44%,Fall by 7.25%,43.92%
2023-02-14,31.73,2024-01-03,31.89,2022-12-19-2023-02-03,29.27-31.87,Buy,231 days,0.5%,Rise by 1.88%,44.42%
2023-04-25,31.26,2023-04-25,31.26,2022-12-01-2023-03-16,29.78-31.31,Sell,0 days,-0.0%,Fall by 0%,44.42%
2023-05-15,31.52,2024-02-05,31.95,2023-03-16-2023-05-01,29.1-31.8,Buy,190 days,1.36%,Rise by 6.26%,45.79%
2023-08-08,30.68,2023-08-24,30.08,2023-05-01-2023-06-26,29.9-31.57,Sell,12 days,1.96%,Fall by 3.89%,47.74%
2023-08-24,30.08,2024-01-17,31.66,2023-06-26-2023-07-31,29.52-31.46,Buy,104 days,5.25%,Rise by 7.23%,52.99%
2023-10-03,28.91,2023-10-06,29.25,2023-06-26-2023-07-31,29.52-31.46,Sell,3 days,-1.18%,Fall by 2.39%,51.82%
2023-10-24,28.94,2023-10-24,28.94,2022-12-01-2023-10-04,28.98-31.31,Sell,0 days,-0.0%,Fall by 0%,51.82%
