Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2017-09-30,3.92,2018-09-30,4.86,2013-12-31-2017-06-30,1.275-4.77,Sell,259 days,-23.98%,Fall by -62.76%,-23.98%
2020-12-31,7.91,2021-03-31,7.08,2018-03-31-2020-09-30,3.67-9.39,Sell,64 days,10.49%,Fall by -19.0%,-13.49%
2021-03-31,7.08,2021-06-30,6.4,2013-12-31-2020-09-30,1.275-9.39,Sell,65 days,9.6%,Fall by -18.52%,-3.88%
2024-12-31,8.805,2024-12-31,8.805,2021-06-30-2023-06-30,6.03-8.87,Buy,0 days,0.0%,Rise by 0%,-3.88%
