Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return
1976-03-31,1.58,1979-09-30,1.22,Buy,912 days,Rise by -16.600000%,-23.05
1979-03-31,1.04,1980-09-30,1.19,Sell,390 days,Fall by 1.190000%,-14.29
1981-03-31,1.55,1983-03-31,2.55,Buy,521 days,Rise by 54.480000%,64.34
1981-06-30,1.6,1983-06-30,2.43,Buy,521 days,Rise by 59.260000%,51.73
1982-12-31,2.24,1984-09-30,2.8,Buy,455 days,Rise by 16.770000%,25.16
1983-03-31,2.55,1985-09-30,3.6,Buy,651 days,Rise by 2.540000%,41.55
1985-06-30,3.81,1986-12-31,5.07,Buy,391 days,Rise by 60.130000%,33.3
1988-03-31,5.44,1989-06-30,7.31,Sell,325 days,Fall by -19.540000%,-34.48
1995-06-30,19.56,1996-12-31,22.69,Buy,391 days,Rise by 22.680000%,15.97
1997-12-31,23.88,1998-03-31,30.0,Sell,63 days,Fall by -37.960000%,-25.65
1998-06-30,34.5,1999-12-31,40.31,Buy,392 days,Rise by 31.340000%,16.85
2001-12-31,26.47,2003-06-30,22.06,Sell,389 days,Fall by 33.280000%,16.66
2002-12-31,16.08,2003-06-30,22.06,Sell,128 days,Fall by -72.570000%,-37.19
2003-03-31,14.46,2003-06-30,22.06,Sell,64 days,Fall by -131.600000%,-52.56
2004-03-31,28.57,2006-09-30,39.12,Buy,652 days,Rise by 12.220000%,36.93
2004-12-31,32.06,2007-06-30,50.76,Buy,650 days,Rise by 58.330000%,58.33
2014-12-31,93.7,2015-12-31,118.14,Sell,260 days,Fall by -23.120000%,-26.08
2016-03-31,125.68,2018-03-31,156.38,Buy,521 days,Rise by 36.950000%,24.43
