Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2013-06-30,9.6,2016-06-30,16.36,Buy,782 days,Rise by 6.770000%,70.42,
2013-09-30,10.12,2016-09-30,18.85,Buy,783 days,Rise by 69.960000%,86.26,
2021-09-30,35.3,2022-12-31,43.9,Buy,326 days,Rise by 31.730000%,24.36,
