Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2001-11-30,56.22,2014-10-31,104.91,3369 days,86.610000%,86.610000%,Rise by 16.220000%,86.610000%,
Buy,2023-11-30,151.61,2023-11-30,151.61,0 days,0.00%,0.00%,Rise by 0%,86.610000%,
