Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-22,1781.9929,2021-02-23,1570.204,2020-11-04-2021-02-20,377.8276-2036.2865,Sell,1 days,11.88%,Fall by -1.48%,11.88%
2021-04-07,1971.0773,2021-04-13,2299.1877,2021-03-13-2021-03-25,1625.9115-1733.6399,Sell,4 days,-16.65%,Fall by 8.25%,-4.76%
2021-05-17,3282.3977,2021-05-19,2460.6792,2020-11-04-2021-05-12,377.8276-4362.3506,Sell,2 days,25.03%,Fall by 11.47%,20.27%
2021-06-10,2471.5186,2021-06-10,2471.5186,2020-11-04-2021-05-12,377.8276-4362.3506,Buy,0 days,0.0%,Rise by 0%,20.27%
2021-08-21,3226.084,2021-08-26,3100.3254,2021-07-07-2021-07-20,1836.998-2298.0269,Sell,3 days,3.9%,Fall by -3.59%,24.17%
2021-09-17,3398.5388,2021-09-20,2958.9934,2021-06-22-2021-09-03,1707.6006-4022.4692,Sell,1 days,12.93%,Fall by -35.2%,37.1%
2021-10-13,3606.2017,2021-10-20,4155.9922,2021-09-03-2021-09-21,3101.6975-3712.6782,Sell,5 days,-15.25%,Fall by 3.74%,21.86%
2021-11-18,4000.6509,2021-11-20,4409.9312,2021-06-22-2021-11-16,1707.6006-4891.7046,Sell,1 days,-10.23%,Fall by 11.37%,11.63%
2021-11-21,4269.7329,2021-11-22,4088.4578,2021-09-21-2021-11-16,2676.4075-4891.7046,Sell,0 days,4.25%,Fall by 8.39%,15.87%
2021-12-04,4119.5874,2021-12-10,3908.4961,2020-11-04-2021-11-16,377.8276-4891.7046,Sell,4 days,5.12%,Fall by 12.54%,21.0%
2021-12-06,4358.7373,2021-12-12,4134.4531,2021-09-21-2021-11-16,2676.4075-4891.7046,Buy,4 days,-5.15%,Rise by -0.64%,15.85%
2021-12-17,3879.4866,2025-08-20,4334.5005,2021-06-22-2021-11-16,1707.6006-4891.7046,Buy,958 days,11.73%,Rise by 8.78%,27.58%
2021-12-28,3800.8931,2021-12-29,3628.5317,2021-11-16-2021-12-04,4242.7256-4144.335,Sell,1 days,4.53%,Fall by 14.79%,32.12%
2022-04-08,3192.074,2022-04-09,3261.9163,2022-02-10-2022-02-24,2689.0476-3070.3782,Sell,0 days,-2.19%,Fall by 10.4%,29.93%
2022-04-09,3261.9163,2025-08-27,4503.3931,2020-11-04-2021-11-16,377.8276-4891.7046,Buy,882 days,38.06%,Rise by 4.7%,67.99%
2022-04-20,3077.7458,2022-04-20,3077.7458,2022-01-24-2022-04-03,2172.3013-3573.9602,Buy,0 days,0.0%,Rise by 0%,67.99%
