Function,"Symbol, Signal, Signal Date/Price[$]",Interval,Exit Signal Date/Price[$],Target for which Price has achieved over 90 percent of gain %,Backtested Target Exit Date,Next Two Target Price % from Latest Trading Price,"% Gain, Holding Period (days)","Current Trading Date/Price[$], Current Price vs Signal",Remaining Potential Exit Prices [$],Remaining Potential Exit Dates,Support (Recent Extrema/Horizontal/F-Stack 1/F-Stack 2/F-Track 1/F-Track 2/EMA 200) [$],"Win Rate [%], History Tested, Number of Trades","Sigmashell, Success Rate of Past Analysis [%]","Divergence observed with, Signal Type",Maxima Broken Date/Price[$],"Track Level/Price($), Price on Latest Trading day vs Track Level, Signal Type","Reference Upmove or Downmove start Date/Price($), end Date/Price($)",% Change in Price on Latest Trading day vs Price on Trendpulse Breakout day/Earliest Unconfirmed Signal day/Confirmed Signal day,Backtested Returns(Win Trades) [%] (Max/Min/Avg),"Backtested Max Loss [%], Backtested Min Single MTM during Hold Period [%]",Backtested Holding Period(Win Trades) (days) (Max/Min/Avg),Backtested Strategy CAGR [%],CAGR of Buy and Hold [%],CAGR difference (Strategy - Buy and Hold) [%],Backtested Strategy Sharpe Ratio,Sharpe Ratio of Buy and Hold,Latest Past 6 Months Performance[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Forward Testing Win Rate[%]/No. of Analysed Trades/Avg Holding Period (days) (Across ALL Assets),Symbol,Signal,Signal Date,SignalType
TRENDPULSE,"HDB, Long, 2025-05-31 (Price: 37.695)",Monthly,No Exit Yet,No Price Target,2026-01-07 (Min),13.7%/18.15%,"-9.35%, 7.3 months","2026-01-12 (Price: 33.5200), 11.08% below",40.5485 (Historic Rise or Fall to Pivot)/43.1834 (Avg % Gain of Historic Winning trades)/42.95 (Exit Rule)/38.8512 (Horizontal)/40.717 (F-Stack 1)/47.4928 (F-Stack 2)/45.0342 (Backtested Max)/40.3713 (Backtested Min),2027-12-25 (Max)/2026-01-07 (Min)/2027-04-08 (Avg),26.75/25.82/32.7076/21.1884/No F-Track Level/No F-Track Level/32.11,"100.0%, Past 20 years, 12",No Information,No Information,No Information,No Information,No Information,9.35% below/6.8% below/9.35% below,19.47%/7.1%/14.56%,"-0.0%, 63.31%",1.8 year/5.1 months/1.3 year,10.0%,11.88%,-1.88%,1.34,0.59,No Data (Across ALL Assets),No Data (Across ALL Assets),HDB,Long,2025-05-31,portfolio_target_achieved
