Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,ORCL,Long,Daily,2025-08-22,236.37,2025-09-19,308.66,30.583407369801588,20,96.88,32,289,
FRACTAL TRACK,ORCL,Long,Daily,2025-02-14,174.16,2025-07-23,241.9,38.89526871841985,113,96.88,32,289,
FRACTAL TRACK,ORCL,Long,Daily,2025-01-15,158.31,2025-07-23,241.9,52.80146547912324,135,96.88,32,289,
FRACTAL TRACK,ORCL,Long,Daily,2025-01-02,166.03,2025-09-16,306.65,84.6955369511534,183,96.88,32,289,
FRACTAL TRACK,ORCL,Long,Daily,2024-12-20,169.66,2025-09-15,302.14,78.08558293056701,191,96.88,32,289,
FRACTAL TRACK,ORCL,Long,Daily,2023-02-24,88.66,2025-09-19,308.66,248.13895781637723,670,96.88,32,289,
