Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-02-02,34.99,2021-02-04,34.89,2020-12-09-2021-01-04,36.94-41.13,Sell,2 days,0.29%,Fall by 4.01%,0.29%,
2021-04-06,36.05,2021-04-09,36.6,2020-12-09-2021-02-26,33.9-41.13,Sell,3 days,-1.53%,Fall by -5.19%,-1.24%,
2021-05-21,39.95,2021-05-27,38.65,2021-02-26-2021-05-05,33.36-41.09,Buy,4 days,-3.25%,Rise by 30.45%,-4.49%,
2021-08-31,46.07,2021-09-03,46.84,2021-02-26-2021-08-18,33.36-51.86,Sell,3 days,-1.67%,Fall by 10.29%,-6.17%,
2021-09-03,46.84,2021-12-07,51.72,2021-02-26-2021-08-18,33.36-51.86,Buy,67 days,10.42%,Rise by -11.14%,4.25%,
2021-12-06,51.48,2021-12-09,52.08,2021-08-18-2021-10-13,41.91-49.17,Sell,3 days,-1.17%,Fall by 1.04%,3.09%,
2021-12-31,59.05,2021-12-31,59.05,2021-10-13-2021-12-20,40.94-61.71,Buy,0 days,0.0%,Rise by 0%,3.09%,
2022-01-05,55.63,2022-01-06,54.84,2021-10-13-2021-12-20,40.94-61.71,Sell,1 days,1.42%,Fall by 6.02%,4.51%,
2022-01-06,54.84,2022-01-06,54.84,2021-02-26-2021-12-20,33.36-61.71,Buy,0 days,0.0%,Rise by 0%,4.51%,
2022-01-18,54.11,2022-01-24,51.54,2021-02-26-2021-12-20,33.36-61.71,Sell,4 days,4.75%,Fall by 10.83%,9.26%,
2022-03-28,53.28,2022-04-01,51.57,2021-12-20-2022-02-24,46.76-59.83,Sell,4 days,3.21%,Fall by 6.67%,12.47%,
2022-04-27,49.74,2022-04-27,49.74,2022-02-24-2022-04-11,45.4-56.32,Buy,0 days,0.0%,Rise by 0%,12.47%,
2022-07-15,51.75,2022-07-25,51.77,2022-05-26-2022-06-17,48.03-53.88,Sell,6 days,-0.04%,Fall by 10.7%,12.43%,
2022-08-31,45.23,2022-09-02,45.7,2022-02-24-2022-04-11,45.4-56.32,Sell,2 days,-1.04%,Fall by 8.64%,11.39%,
2022-11-08,47.35,2022-11-08,47.35,2022-07-08-2022-10-11,42.57-52.76,Sell,0 days,-0.0%,Fall by 0%,11.39%,
2023-01-23,44.98,2023-01-23,44.98,2022-10-11-2022-12-14,41.45-54.93,Buy,0 days,0.0%,Rise by 0%,11.39%,
2023-02-24,41.75,2023-03-01,40.18,2022-10-11-2022-12-14,41.45-54.93,Sell,3 days,3.76%,Fall by 9.21%,15.15%,
2023-03-28,39.99,2023-03-28,39.99,2021-08-18-2023-03-10,39.93-49.17,Sell,0 days,-0.0%,Fall by 0%,15.15%,
2023-04-13,41.47,2023-04-13,41.47,2022-07-08-2023-03-10,39.93-52.76,Sell,0 days,-0.0%,Fall by 0%,15.15%,
2023-06-01,38.02,2023-06-01,38.02,2021-08-18-2023-05-18,36.78-49.17,Sell,0 days,-0.0%,Fall by 0%,15.15%,
2023-06-21,38.9,2023-06-21,38.9,2022-05-26-2023-05-18,36.78-53.88,Sell,0 days,-0.0%,Fall by 0%,15.15%,
2023-07-03,36.65,2023-07-03,36.65,2023-05-18-2023-06-13,36.17-40.37,Buy,0 days,0.0%,Rise by 0%,15.15%,
2023-07-06,35.63,2023-07-11,36.02,2023-05-18-2023-06-13,36.17-40.37,Sell,3 days,-1.09%,Fall by 2.83%,14.05%,
2023-07-31,36.06,2023-07-31,36.06,2021-08-18-2023-07-07,35.77-49.17,Sell,0 days,-0.0%,Fall by 0%,14.05%,
2023-08-28,36.21,2023-08-28,36.21,2021-08-18-2023-08-04,35.34-49.17,Sell,0 days,-0.0%,Fall by 0%,14.05%,
2023-09-21,32.85,2023-10-02,33.94,2021-02-26-2021-05-05,33.36-41.09,Sell,7 days,-3.32%,Fall by 10.34%,10.74%,
2023-10-23,30.84,2023-10-23,30.84,2023-06-13-2023-09-28,32.32-39.45,Sell,0 days,-0.0%,Fall by 0%,10.74%,
2023-11-13,28.98,2023-11-15,30.19,2020-12-09-2023-09-28,32.32-41.13,Sell,2 days,-4.18%,Fall by 11.69%,6.56%,
2023-12-04,29.28,2023-12-05,29.09,2023-08-21-2023-11-13,29.36-36.64,Sell,1 days,0.65%,Fall by 8.66%,7.21%,
2024-01-09,29.4,2024-01-11,28.4,2023-08-21-2023-12-13,26.73-36.64,Sell,2 days,3.4%,Fall by 6.44%,10.61%,
2024-02-27,26.89,2024-03-04,25.89,2024-01-02-2024-02-05,26.94-28.83,Sell,4 days,3.72%,Fall by 2.43%,14.33%,
2024-03-20,27.7,2024-03-20,27.7,2023-07-24-2024-03-04,26.46-37.37,Sell,0 days,-0.0%,Fall by 0%,14.33%,
2024-04-05,26.66,2024-04-09,26.78,2023-08-21-2024-03-04,26.46-36.64,Sell,2 days,-0.45%,Fall by 5.68%,13.88%,
2024-04-29,25.64,2024-04-30,25.62,2024-01-02-2024-03-04,26.46-28.83,Sell,1 days,0.08%,Fall by -8.59%,13.96%,
2024-05-30,28.2,2024-05-30,28.2,2023-06-13-2024-04-26,25.54-39.45,Sell,0 days,-0.0%,Fall by 0%,13.96%,
2024-07-11,28.66,2024-07-23,29.5,2024-04-26-2024-06-04,25.2-29.73,Buy,8 days,2.93%,Rise by -1.59%,16.89%,
2024-08-06,29.32,2024-08-06,29.32,2021-08-18-2024-04-26,25.54-49.17,Sell,0 days,-0.0%,Fall by 0%,16.89%,
2024-09-26,28.97,2024-09-30,28.94,2024-07-30-2024-08-16,28.65-29.78,Sell,2 days,0.1%,Fall by 10.09%,16.99%,
2024-10-16,29.67,2024-10-16,29.67,2024-04-26-2024-07-30,25.2-31.54,Buy,0 days,0.0%,Rise by 0%,16.99%,
2024-11-05,27.99,2024-11-08,26.72,2024-09-19-2024-10-04,28.59-29.52,Sell,3 days,4.54%,Fall by 5.58%,21.53%,
2024-11-15,24.8,2024-11-15,24.8,2024-04-26-2024-07-30,25.2-31.54,Sell,0 days,-0.0%,Fall by 0%,21.53%,
2024-12-03,25.56,2025-01-21,26.64,2024-06-04-2024-11-15,25.7-29.17,Sell,35 days,-4.23%,Fall by 4.39%,17.3%,
2025-01-15,26.22,2025-01-27,26.86,2024-10-09-2024-11-15,25.7-29.1,Sell,8 days,-2.44%,Fall by 5.17%,14.86%,
2025-01-21,26.64,2025-10-08,25.68,2024-11-15-2025-01-07,24.48-27.57,Buy,186 days,-3.6%,Rise by -4.01%,11.26%,
2025-03-04,25.75,2025-04-01,24.54,2024-09-19-2024-11-15,25.7-29.52,Sell,20 days,4.7%,Fall by 10.19%,15.96%,
2025-04-01,24.54,2025-04-04,22.97,2025-02-12-2025-03-10,25.17-27.24,Sell,3 days,6.4%,Fall by 4.14%,22.36%,
2025-04-04,22.97,2025-04-08,21.84,2024-11-15-2025-01-07,24.48-27.57,Sell,2 days,4.92%,Fall by -0.82%,27.28%,
2025-05-07,22.79,2025-05-07,22.79,2024-01-02-2025-04-09,22.54-28.83,Sell,0 days,-0.0%,Fall by 0%,27.28%,
2025-05-28,23.18,2025-07-08,25.62,2024-03-13-2025-04-09,22.54-28.19,Sell,29 days,-10.53%,Fall by 9.09%,16.75%,
2025-06-23,24.03,2025-06-24,24.31,2025-04-30-2025-05-14,22.9-23.98,Sell,1 days,-1.17%,Fall by 4.2%,15.59%,
2025-07-17,24.58,2025-07-30,23.81,2023-04-05-2025-04-09,22.54-41.17,Sell,9 days,3.13%,Fall by 0.88%,18.72%,
2025-07-23,25.36,2025-07-23,25.36,2025-04-09-2025-07-10,20.92-26.05,Buy,0 days,0.0%,Rise by 0%,18.72%,
2025-07-31,23.29,2025-07-31,23.29,2021-05-05-2025-04-09,22.54-38.93,Sell,0 days,-0.0%,Fall by 0%,18.72%,
2025-08-29,24.76,2025-09-02,24.98,2025-07-10-2025-08-01,23.52-25.54,Sell,2 days,-0.89%,Fall by 5.52%,17.83%,
2025-09-02,24.98,2025-09-02,24.98,2025-04-09-2025-08-22,20.92-26.11,Buy,0 days,0.0%,Rise by 0%,17.83%,
2025-09-03,24.79,2025-09-03,24.79,2025-08-01-2025-08-22,23.11-26.11,Buy,0 days,0.0%,Rise by 0%,17.83%,
