Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-05-12,71.25,2021-11-30,84.11,143 days,18.050000%,18.050000%,Rise by 9.940000%,18.050000%
Buy,2022-03-07,60.52,2022-12-20,56.42,205 days,-6.770000%,-6.770000%,Rise by -11.190000%,11.270000%
Buy,2023-02-08,55.35,2024-10-17,38.85,440 days,-29.810000%,-29.810000%,Rise by -15.720000%,-18.540000%
Buy,2024-11-14,33.35,2024-11-14,33.35,0 days,0.00%,0.00%,Rise by 0%,-18.540000%
