Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-03-30,12.01,2021-03-30,12.01,2020-11-04-2021-03-04,10.25-13.25,Buy,0 days,0.0%,Rise by 0%,0.0%
2021-05-11,12.34,2021-05-12,12.37,2021-03-04-2021-03-26,12.04-13.0,Sell,1 days,-0.24%,Fall by 2.1%,-0.24%
2021-09-07,15.4,2021-09-10,14.92,2021-07-21-2021-08-18,13.2-13.27,Sell,3 days,3.12%,Fall by 11.66%,2.87%
2021-09-10,14.92,2021-10-18,14.75,2021-03-26-2021-08-31,11.56-15.69,Buy,26 days,-1.14%,Rise by -10.64%,1.73%
2021-10-18,14.75,2021-10-21,14.9,2021-08-31-2021-09-21,15.0-15.03,Sell,3 days,-1.02%,Fall by 11.54%,0.72%
2021-10-21,14.9,2021-10-21,14.9,2020-11-04-2021-08-31,10.25-15.69,Buy,0 days,0.0%,Rise by 0%,0.72%
2021-11-04,14.0,2021-11-09,14.05,2020-11-04-2021-08-31,10.25-15.69,Sell,3 days,-0.36%,Fall by 9.75%,0.36%
2021-12-22,12.85,2021-12-24,13.0,2021-10-11-2021-12-01,12.9-15.12,Sell,2 days,-1.17%,Fall by 8.38%,-0.81%
2022-01-20,12.43,2022-01-26,12.1,2021-12-01-2022-01-06,12.61-14.0,Sell,4 days,2.65%,Fall by 6.61%,1.85%
2022-03-08,11.38,2022-03-10,11.55,2022-01-06-2022-02-16,11.5-13.66,Sell,2 days,-1.49%,Fall by 1.3%,0.35%
2022-03-28,11.5,2022-03-28,11.5,2021-08-31-2022-03-14,11.38-15.03,Sell,0 days,-0.0%,Fall by 0%,0.35%
2022-04-08,11.7,2022-04-27,11.4,2022-01-06-2022-03-14,11.38-13.66,Sell,13 days,2.56%,Fall by 10.61%,2.92%
2022-05-10,10.49,2022-05-12,10.64,2020-11-04-2021-03-04,10.25-13.25,Sell,2 days,-1.43%,Fall by 10.53%,1.49%
2022-05-30,10.56,2022-05-30,10.56,2021-08-31-2022-05-10,10.6-15.03,Sell,0 days,-0.0%,Fall by 0%,1.49%
2022-07-06,9.88,2022-08-03,11.11,2022-04-29-2022-06-14,9.58-11.55,Sell,20 days,-12.45%,Fall by 3.33%,-10.96%
2022-08-30,11.27,2022-09-01,10.83,2021-08-31-2022-06-14,9.58-15.03,Sell,2 days,3.9%,Fall by 11.36%,-7.06%
2022-08-31,11.05,2022-08-31,11.05,2022-06-14-2022-08-23,9.15-11.7,Buy,0 days,0.0%,Rise by 0%,-7.06%
