Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-08-21,1.49,2013-11-10,9.2,579 days,518.600000%,518.600000%,Rise by 50.850000%,518.600000%
Buy,2015-10-25,13.94,2020-03-15,36.44,1144 days,161.430000%,161.430000%,Rise by 14.790000%,680.030000%
Buy,2022-05-29,253.21,2024-08-11,200.0,574 days,-21.010000%,-21.010000%,Rise by 18.490000%,659.010000%
