Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-02-24,247.34,2021-07-07,214.88,94 days,-13.120000%,-13.120000%,Rise by -11.980000%,-13.120000%,
Buy,2021-12-15,325.33,2022-08-19,296.67,176 days,-8.810000%,-8.810000%,Rise by 22.930000%,-21.930000%,
Buy,2022-09-01,277.16,2024-07-24,215.99,493 days,-22.070000%,-22.070000%,Rise by 11.510000%,-44.000000%,
Buy,2025-02-10,350.73,2025-10-08,438.69,171 days,25.080000%,25.080000%,Rise by -13.670000%,-18.920000%,
