Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days),Signal Open Price
FRACTAL TRACK,KWEB,Long,Daily,2024-10-28,33.09,2025-10-07,42.12,27.28921124206707,246,100.0,23,238,
FRACTAL TRACK,KWEB,Long,Daily,2024-06-05,29.56,2025-09-22,41.44,40.189445196211096,338,100.0,23,238,
