Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,PLTR,Long,Daily,2025-04-09,92.01,2025-05-19,126.33,37.30029344636451,28,94.12,34,279
FRACTAL TRACK,PLTR,Long,Daily,2025-03-12,83.65,2025-06-06,127.72,52.68380155409443,62,94.12,34,279
FRACTAL TRACK,PLTR,Long,Daily,2025-03-04,84.4,2025-05-21,120.58,42.86729857819904,56,94.12,34,279
