Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2017-05-21,35.2,2017-12-10,39.0,2017-05-07,Buy,29 Weeks,10.8%,Rise by 22.13%,217.37%,Normal Case,
2017-08-20,35.86,2017-12-10,39.0,2017-08-13,Buy,16 Weeks,8.76%,Rise by 19.88%,226.13%,Normal Case,
2017-08-27,36.85,2017-12-10,39.0,2017-08-20,Buy,15 Weeks,5.83%,Rise by 16.66%,231.96%,Normal Case,
2017-10-29,42.15,2018-02-11,41.47,2017-10-22,Buy,15 Weeks,-1.61%,Rise by 8.47%,230.35%,Normal Case,
2018-02-04,44.51,2018-08-26,41.24,2018-01-21,Buy,29 Weeks,-7.35%,Rise by -12.49%,223.0%,Normal Case,
2018-02-11,41.47,2018-08-26,41.24,2017-10-01,Buy,28 Weeks,-0.55%,Rise by -11.84%,222.45%,Local Extrema Case,
2018-03-11,44.59,2018-08-26,41.24,2018-02-25,Buy,24 Weeks,-7.51%,Rise by -14.4%,214.94%,Normal Case,
2018-03-25,42.58,2018-08-26,41.24,2018-03-04,Buy,22 Weeks,-3.15%,Rise by -10.47%,211.79%,Normal Case,
2018-04-08,42.42,2018-08-26,41.24,2017-12-31,Buy,20 Weeks,-2.78%,Rise by -10.14%,209.01%,Local Extrema Case,
2018-09-09,44.88,2019-05-05,44.71,2018-09-02,Buy,34 Weeks,-0.38%,Rise by -18.29%,208.63%,Normal Case,
2018-12-09,36.52,2019-05-05,44.71,2018-11-25,Buy,21 Weeks,22.43%,Rise by 24.32%,231.06%,Normal Case,
2018-12-16,36.53,2019-05-05,44.71,2018-12-09,Buy,20 Weeks,22.39%,Rise by 24.28%,253.45%,Normal Case,
2019-03-17,39.65,2019-08-11,41.41,2019-02-24,Buy,21 Weeks,4.44%,Rise by 10.54%,257.89%,Normal Case,
2019-03-31,40.96,2019-08-11,41.41,2019-03-24,Buy,19 Weeks,1.1%,Rise by 7.01%,258.99%,Normal Case,
2019-06-09,38.82,2019-08-11,41.41,2019-06-02,Buy,9 Weeks,6.67%,Rise by 51.62%,265.66%,Normal Case,
2019-08-04,41.65,2019-11-24,52.79,2019-07-14,Buy,16 Weeks,26.75%,Rise by 41.32%,292.4%,Normal Case,
2019-09-29,45.51,2020-02-02,53.94,2019-09-15,Buy,18 Weeks,18.52%,Rise by 29.33%,310.93%,Normal Case,
2019-10-06,47.42,2020-02-02,53.94,2019-09-29,Buy,17 Weeks,13.75%,Rise by 24.12%,324.68%,Normal Case,
2019-12-08,54.94,2020-05-17,49.8,2019-11-17,Buy,23 Weeks,-9.36%,Rise by -18.95%,315.32%,Normal Case,
2019-12-29,58.46,2020-05-17,49.8,2016-01-03,Buy,20 Weeks,-14.81%,Rise by -10.66%,300.51%,Tangent Case,
2020-03-08,55.07,2020-05-17,49.8,2019-12-08,Buy,10 Weeks,-9.57%,Rise by 46.07%,290.94%,Local Extrema Case,
2020-03-29,46.91,2020-06-28,56.33,2020-03-22,Buy,13 Weeks,20.08%,Rise by 71.48%,311.02%,Normal Case,
