Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
PULSEGAUGE,BNS.TO,Long,Weekly,2025-07-06,74.92,2025-10-05,91.03,21.502936465563266,64,82.35,17,164
