Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2020-12-15,52.62,2021-01-04,57.93,2020-11-04-2020-11-27,51.15-60.45,Sell,14 days,-10.09%,Fall by 11.0%,-10.09%,
2021-03-22,49.11,2021-03-22,49.11,2021-02-01-2021-03-03,45.67-54.58,Sell,0 days,-0.0%,Fall by 0%,-10.09%,
2021-06-23,54.29,2022-03-11,61.27,2021-03-03-2021-06-11,44.09-59.18,Buy,187 days,12.86%,Rise by 5.6%,2.77%,
2021-07-22,55.22,2021-08-10,53.33,2021-06-11-2021-06-29,54.45-58.13,Sell,13 days,3.42%,Fall by 10.13%,6.19%,
2021-08-12,53.84,2022-04-21,61.77,2021-03-03-2021-08-04,44.09-59.44,Buy,180 days,14.73%,Rise by -10.46%,20.92%,
2021-09-13,56.2,2021-09-16,52.77,2021-06-11-2021-08-10,53.93-58.13,Sell,3 days,6.1%,Fall by 11.46%,27.02%,
2021-10-29,49.96,2021-10-29,49.96,2021-08-04-2021-10-05,47.31-57.56,Sell,0 days,-0.0%,Fall by 0%,27.02%,
2021-11-02,49.16,2021-11-05,51.05,2021-03-03-2021-08-04,44.09-59.44,Sell,3 days,-3.84%,Fall by 1.51%,23.18%,
2021-12-07,51.96,2022-03-11,61.27,2021-10-05-2021-11-16,45.76-57.22,Buy,68 days,17.92%,Rise by 5.6%,41.09%,
2022-01-06,49.19,2022-01-12,50.39,2021-11-16-2021-12-15,51.61-56.04,Sell,4 days,-2.44%,Fall by -16.63%,38.65%,
2022-03-15,59.91,2022-04-27,57.76,2021-11-16-2022-01-10,49.88-56.04,Sell,31 days,3.59%,Fall by 11.08%,42.24%,
2022-03-28,58.77,2022-03-31,59.45,2021-03-03-2022-03-08,44.09-64.63,Sell,3 days,-1.16%,Fall by 13.61%,41.09%,
2022-03-31,59.45,2025-04-08,100.59,2022-01-10-2022-03-08,48.22-64.63,Buy,788 days,69.2%,Rise by 18.86%,110.29%,
2022-04-25,59.28,2022-05-02,56.92,2022-03-08-2022-03-29,59.47-61.65,Sell,5 days,3.98%,Fall by 10.1%,114.27%,
2022-05-04,58.39,2023-04-19,66.17,2022-01-10-2022-04-18,48.22-65.45,Buy,250 days,13.32%,Rise by 5.36%,127.59%,
2022-05-12,51.36,2022-06-17,50.0,2021-03-03-2022-04-18,44.09-65.45,Sell,26 days,2.65%,Fall by 10.74%,130.24%,
2022-05-31,52.24,2022-06-14,50.4,2021-10-05-2022-04-18,45.76-65.45,Sell,10 days,3.52%,Fall by 10.28%,133.76%,
2022-06-09,51.46,2022-06-09,51.46,2022-03-08-2022-05-18,51.77-61.65,Sell,0 days,-0.0%,Fall by 0%,133.76%,
2022-06-15,50.07,2022-06-17,50.0,2022-01-10-2022-04-18,48.22-65.45,Sell,2 days,0.14%,Fall by 10.74%,133.9%,
2022-06-23,48.25,2022-06-28,48.79,2022-01-10-2022-03-08,48.22-64.63,Sell,3 days,-1.12%,Fall by 10.31%,132.78%,
2022-07-05,45.64,2022-07-08,45.59,2021-10-05-2021-11-16,45.76-57.22,Sell,3 days,0.11%,Fall by 10.42%,132.89%,
2022-07-06,45.47,2022-07-08,45.59,2021-03-03-2021-06-11,44.09-59.18,Sell,2 days,-0.26%,Fall by 10.42%,132.63%,
2022-08-17,41.98,2022-08-17,41.98,2021-08-04-2022-07-25,42.0-57.56,Sell,0 days,-0.0%,Fall by 0%,132.63%,
