Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
TRENDPULSE,AIA.NZ,Long,Daily,2025-10-01,7.89,2025-10-13,8.03,1.7743979721165992,8,77.78,54,33
TRENDPULSE,AIA.NZ,Long,Daily,2025-09-11,7.72,2025-10-07,7.91,2.461139896373062,18,77.78,54,33
TRENDPULSE,AIA.NZ,Long,Daily,2025-09-10,7.67,2025-09-18,7.7,0.39113428943937745,6,77.78,54,33
TRENDPULSE,AIA.NZ,Long,Daily,2025-09-05,7.63,2025-09-17,7.78,1.9659239842726128,8,77.78,54,33
TRENDPULSE,AIA.NZ,Long,Daily,2025-06-13,7.965,2025-09-22,7.78,-2.322661644695538,71,77.78,54,33
TRENDPULSE,AIA.NZ,Long,Daily,2025-03-26,8.09,2025-09-22,7.78,-3.831891223732999,128,77.78,54,33
