Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2021-01-25,29.75,2021-01-29,28.5,2020-12-16-2021-01-07,28.5-28.25,Sell,4 days,4.2%,Fall by -0.88%,4.2%,
2021-03-24,28.5,2021-03-29,29.25,2021-02-18-2021-03-09,30.0-30.75,Sell,3 days,-2.63%,Fall by -10.43%,1.57%,
2021-04-29,30.5,2021-05-03,31.1,2021-02-18-2021-03-26,28.25-30.75,Sell,2 days,-1.97%,Fall by -3.86%,-0.4%,
2021-09-07,42.8,2022-11-07,57.25,2021-03-26-2021-08-20,28.25-45.9,Buy,304 days,33.76%,Rise by 10.04%,33.36%,
2021-09-28,41.2,2021-09-30,41.8,2021-08-20-2021-09-10,41.8-45.1,Sell,2 days,-1.46%,Fall by -12.68%,31.91%,
2021-11-12,49.2,2021-11-30,47.1,2021-08-20-2021-09-28,42.1-45.1,Sell,12 days,4.27%,Fall by 3.18%,36.18%,
2021-12-23,48.8,2022-01-04,46.7,2021-11-18-2021-12-02,47.6-50.25,Sell,8 days,4.3%,Fall by 10.06%,40.48%,
2022-01-06,45.5,2022-01-12,44.1,2021-11-18-2021-12-20,45.6-50.25,Sell,4 days,3.08%,Fall by 5.67%,43.56%,
2022-01-07,44.4,2022-01-14,42.5,2021-03-26-2021-12-17,28.25-51.5,Sell,5 days,4.28%,Fall by 2.12%,47.84%,
2022-02-09,45.2,2022-02-09,45.2,2021-09-22-2022-01-24,42.1-43.6,Sell,0 days,-0.0%,Fall by 0%,47.84%,
2022-02-16,44.9,2024-03-22,119.0,2021-09-28-2021-12-17,41.0-51.5,Buy,547 days,165.03%,Rise by 11.76%,212.87%,
2022-04-26,51.5,2022-05-05,53.75,2022-01-24-2022-04-12,40.9-55.75,Buy,7 days,4.37%,Rise by 0.0%,217.24%,
2022-05-16,49.2,2022-07-21,55.75,2021-03-26-2022-04-12,28.25-55.75,Buy,48 days,13.31%,Rise by -0.45%,230.55%,
2022-07-04,53.0,2022-07-12,54.5,2022-04-12-2022-05-19,49.5-53.75,Sell,6 days,-2.83%,Fall by 7.34%,227.72%,
2022-08-11,52.5,2023-02-28,66.5,2022-01-24-2022-07-29,40.9-57.5,Buy,143 days,26.67%,Rise by 18.42%,254.39%,
2022-10-21,52.75,2022-10-21,52.75,2022-07-29-2022-09-27,50.0-56.75,Sell,0 days,-0.0%,Fall by 0%,254.39%,
2023-05-04,73.0,2023-06-06,75.0,2022-09-27-2023-04-24,49.3-79.75,Sell,23 days,-2.74%,Fall by 5.33%,251.65%,
2023-05-08,76.25,2023-05-08,76.25,2022-01-24-2023-04-24,40.9-79.75,Buy,0 days,0.0%,Rise by 0%,251.65%,
2023-06-06,75.0,2023-06-06,75.0,2022-09-27-2023-04-24,49.3-79.75,Buy,0 days,0.0%,Rise by 0%,251.65%,
2023-07-14,71.75,2023-07-14,71.75,2021-03-26-2023-04-24,28.25-79.75,Buy,0 days,0.0%,Rise by 0%,251.65%,
2023-07-31,73.0,2023-08-01,73.5,2023-05-22-2023-07-12,69.5-77.75,Sell,1 days,-0.68%,Fall by -12.93%,250.96%,
2023-10-25,91.8,2024-02-28,112.0,2023-07-12-2023-10-13,67.5-98.8,Buy,90 days,22.0%,Rise by 18.3%,272.97%,
2023-10-31,91.0,2024-07-05,131.5,2022-09-27-2023-10-13,49.3-98.8,Buy,178 days,44.51%,Rise by -10.65%,317.47%,
2023-12-14,88.6,2023-12-14,88.6,2022-01-24-2023-10-13,40.9-98.8,Buy,0 days,0.0%,Rise by 0%,317.47%,
2024-01-18,98.6,2024-01-18,98.6,2023-10-13-2023-12-12,89.6-92.8,Sell,0 days,-0.0%,Fall by 0%,317.47%,
2024-03-25,118.5,2024-05-30,123.0,2023-12-12-2024-03-08,87.2-127.0,Buy,48 days,3.8%,Rise by 10.98%,321.27%,
2024-04-09,114.5,2024-07-01,135.5,2023-07-12-2024-03-08,67.5-127.0,Buy,59 days,18.34%,Rise by -12.92%,339.61%,
2024-05-07,118.5,2024-05-28,123.0,2022-09-27-2024-03-08,49.3-127.0,Buy,15 days,3.8%,Rise by 10.98%,343.41%,
2024-06-17,131.0,2024-07-05,131.5,2024-03-08-2024-05-03,115.5-120.0,Sell,14 days,-0.38%,Fall by 10.65%,343.03%,
2024-07-05,131.5,2024-07-05,131.5,2024-05-03-2024-06-26,110.5-140.0,Buy,0 days,0.0%,Rise by 0%,343.03%,
2024-07-17,123.5,2024-07-18,118.0,2023-12-12-2024-06-26,87.2-140.0,Sell,1 days,4.45%,Fall by 7.2%,347.48%,
2024-07-18,118.0,2024-08-07,109.5,2023-07-12-2024-06-26,67.5-140.0,Sell,14 days,7.2%,Fall by 5.02%,354.68%,
2024-07-22,121.5,2024-07-22,121.5,2022-09-27-2024-06-26,49.3-140.0,Buy,0 days,0.0%,Rise by 0%,354.68%,
2024-07-30,119.5,2024-07-30,119.5,2021-03-26-2024-06-26,28.25-140.0,Buy,0 days,0.0%,Rise by 0%,354.68%,
2024-08-07,109.5,2024-08-09,121.5,2024-05-03-2024-06-26,110.5-140.0,Sell,2 days,-10.96%,Fall by 11.11%,343.72%,
2024-09-10,117.0,2024-09-23,111.5,2024-06-26-2024-08-05,115.0-134.0,Sell,9 days,4.7%,Fall by 10.67%,348.43%,
2024-09-30,105.5,2024-11-01,102.5,2022-09-27-2024-03-08,49.3-127.0,Sell,24 days,2.84%,Fall by 7.71%,351.27%,
2024-10-28,104.0,2024-11-05,99.6,2022-01-24-2024-03-08,40.9-127.0,Sell,6 days,4.23%,Fall by 19.28%,355.5%,
2024-11-04,101.0,2024-11-06,97.6,2021-03-26-2024-03-08,28.25-127.0,Sell,2 days,3.37%,Fall by 17.62%,358.87%,
2024-11-05,99.6,2024-11-11,102.5,2023-12-12-2024-03-08,87.2-127.0,Sell,4 days,-2.91%,Fall by 21.56%,355.95%,
