Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2015-12-20,28.6,2016-01-03,27.98,2015-06-14-2015-08-30,32.94-53.27,Sell,9 days,2.17%,Fall by 17.37%,2.17%
2017-05-28,25.47,2018-02-18,32.23,2016-02-14-2016-12-04,20.9-26.19,Buy,189 days,26.54%,Rise by -14.27%,28.71%
2018-02-11,29.77,2018-04-15,30.69,2016-02-14-2018-01-28,20.9-34.89,Sell,44 days,-3.09%,Fall by 13.55%,25.62%
2018-04-15,30.69,2021-03-14,39.58,2017-01-01-2018-01-28,23.44-34.89,Buy,759 days,28.97%,Rise by 6.42%,54.59%
2018-08-19,24.46,2018-09-02,24.74,2017-01-01-2018-01-28,23.44-34.89,Sell,9 days,-1.14%,Fall by 7.6%,53.44%
2019-05-12,27.05,2019-05-12,27.05,2016-12-04-2019-01-06,22.52-25.69,Sell,0 days,-0.0%,Fall by 0%,53.44%
2019-06-09,26.22,2019-06-09,26.22,2019-01-06-2019-04-07,21.51-30.79,Buy,0 days,0.0%,Rise by 0%,53.44%
2019-08-11,25.91,2019-08-25,26.67,2015-06-14-2016-02-14,21.74-53.27,Sell,9 days,-2.93%,Fall by -3.41%,50.51%
2019-10-20,27.74,2019-12-22,29.04,2019-04-07-2019-08-11,26.46-29.47,Sell,44 days,-4.69%,Fall by 15.12%,45.82%
2020-03-22,24.65,2020-03-22,24.65,2019-01-06-2020-01-19,21.51-30.9,Sell,0 days,-0.0%,Fall by 0%,45.82%
2020-08-23,34.45,2020-11-22,38.37,2019-04-07-2020-03-22,26.88-29.47,Sell,64 days,-11.38%,Fall by 0.73%,34.44%
2021-03-07,40.27,2021-03-21,38.66,2020-03-22-2021-02-21,24.13-46.42,Sell,9 days,4.0%,Fall by 3.26%,38.44%
2021-03-21,38.66,2021-04-11,38.45,2019-01-06-2021-02-21,21.51-46.42,Sell,14 days,0.54%,Fall by 2.73%,38.98%
2021-04-11,38.45,2021-04-11,38.45,2020-03-22-2021-02-21,24.13-46.42,Buy,0 days,0.0%,Rise by 0%,38.98%
2021-10-17,38.8,2022-01-16,37.45,2021-02-21-2021-08-01,38.19-44.63,Sell,64 days,3.48%,Fall by 10.68%,42.46%
2022-05-15,29.63,2024-11-03,27.34,2019-01-06-2020-01-19,21.51-30.9,Buy,644 days,-7.73%,Rise by 2.08%,34.73%
2022-08-07,31.22,2022-08-21,30.75,2021-12-19-2022-05-01,30.26-38.75,Sell,9 days,1.51%,Fall by 10.5%,36.24%
2023-03-05,30.17,2023-03-12,28.66,2022-07-03-2022-11-06,27.21-33.36,Sell,4 days,5.0%,Fall by 6.87%,41.24%
2023-04-02,29.48,2024-11-03,27.34,2022-11-06-2023-01-29,24.21-32.2,Buy,414 days,-7.26%,Rise by 2.08%,33.99%
2023-10-22,24.29,2023-11-12,25.0,2022-11-06-2023-01-29,24.21-32.2,Sell,14 days,-2.92%,Fall by 13.56%,31.06%
2024-04-21,24.3,2024-04-21,24.3,2022-07-03-2024-02-04,22.81-33.36,Sell,0 days,-0.0%,Fall by 0%,31.06%
2024-10-13,28.47,2024-11-03,27.34,2024-02-04-2024-10-13,21.56-35.72,Sell,14 days,3.97%,Fall by 8.67%,35.03%
2024-11-17,27.37,2025-01-05,25.42,2024-05-19-2024-09-15,22.66-24.97,Sell,34 days,7.12%,Fall by 0.83%,42.16%
2024-12-15,27.08,2024-12-15,27.08,2022-11-06-2024-10-13,24.21-35.72,Buy,0 days,0.0%,Rise by 0%,42.16%
2025-01-26,26.42,2025-01-26,26.42,2024-02-04-2024-10-13,21.56-35.72,Buy,0 days,0.0%,Rise by 0%,42.16%
2025-04-20,25.53,2025-04-27,25.93,2024-10-13-2025-01-12,25.77-27.84,Sell,4 days,-1.57%,Fall by -27.38%,40.59%
2025-06-22,26.71,2025-08-17,29.5,2025-03-16-2025-04-13,25.72-26.7,Sell,39 days,-10.45%,Fall by -11.97%,30.14%
