Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2012-04-08,46.2,2022-05-01,34.99,2624 days,-24.260000%,-24.260000%,Rise by 1.560000%,-24.260000%,
Buy,2022-07-17,25.59,2022-07-17,25.59,0 days,0.00%,0.00%,Rise by 0%,-24.260000%,
