Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2016-01-31,8.07,2020-03-08,12.0,1069 days,48.740000%,48.740000%,Rise by 24.480000%,48.740000%
Buy,2020-03-29,10.36,2021-05-09,17.4,289 days,68.030000%,68.030000%,Rise by -10.090000%,116.780000%
Buy,2022-03-13,15.23,2022-12-18,17.37,199 days,14.070000%,14.070000%,Rise by -10.030000%,130.850000%
