Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2021-03-29,18.14,2021-10-28,17.65,152 days,-2.670000%,-2.670000%,Rise by 6.640000%,-2.670000%,
Buy,2022-01-19,18.04,2022-09-22,16.5,175 days,-8.550000%,-8.550000%,Rise by 3.650000%,-11.230000%,
Buy,2022-12-15,17.45,2023-03-09,21.38,59 days,22.550000%,22.550000%,Rise by 15.960000%,11.330000%,
Buy,2023-03-14,20.0,2023-06-12,19.25,63 days,-3.740000%,-3.740000%,Rise by 3.230000%,7.590000%,
Buy,2023-09-21,22.27,2023-12-15,19.95,60 days,-10.410000%,-10.410000%,Rise by 0.680000%,-2.820000%,
Buy,2024-06-14,30.04,2024-12-06,46.74,124 days,55.620000%,55.620000%,Rise by 6.290000%,52.800000%,
Buy,2025-03-10,41.79,2025-10-16,68.52,157 days,63.960000%,63.960000%,Rise by 7.650000%,116.760000%,
