Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-22,79.95,2016-05-08,79.2,2015-11-15,Buy,24 Weeks,-0.94%,Rise by -11.44%,-0.94%,Absolute Extrema Case,
2015-12-06,84.85,2016-05-08,79.2,2015-11-29,Buy,22 Weeks,-6.66%,Rise by -17.07%,-7.6%,Normal Case,
2015-12-27,83.71,2016-05-08,79.2,2015-12-13,Buy,19 Weeks,-5.39%,Rise by -27.26%,-12.98%,Normal Case,
2016-02-21,67.28,2016-05-08,79.2,2016-02-07,Buy,11 Weeks,17.72%,Rise by 18.74%,4.73%,Normal Case,
2016-05-15,77.16,2016-10-16,101.85,2016-05-01,Buy,22 Weeks,32.0%,Rise by 39.59%,36.73%,Normal Case,
2016-05-22,78.79,2016-10-16,101.85,2016-05-15,Buy,21 Weeks,29.27%,Rise by 36.71%,66.0%,Normal Case,
2016-06-26,76.29,2016-10-16,101.85,2016-06-19,Buy,16 Weeks,33.5%,Rise by 41.18%,99.5%,Normal Case,
2016-08-07,84.59,2016-10-16,101.85,2016-07-31,Buy,10 Weeks,20.4%,Rise by 27.33%,119.91%,Normal Case,
2016-08-21,96.86,2017-02-12,102.36,2016-08-14,Buy,25 Weeks,5.68%,Rise by -10.4%,125.58%,Normal Case,
2016-09-04,99.25,2017-02-12,102.36,2016-08-28,Buy,23 Weeks,3.13%,Rise by -10.66%,128.72%,Normal Case,
2016-09-11,99.62,2017-02-12,102.36,2016-09-04,Buy,22 Weeks,2.75%,Rise by -10.99%,131.47%,Normal Case,
2016-10-16,101.85,2017-02-12,102.36,2016-07-03,Buy,17 Weeks,0.5%,Rise by -11.16%,131.97%,Local Extrema Case,
2016-10-30,101.93,2017-02-12,102.36,2016-10-23,Buy,15 Weeks,0.42%,Rise by -13.01%,132.39%,Normal Case,
2017-01-01,87.81,2017-03-12,103.39,2016-12-25,Buy,10 Weeks,17.74%,Rise by 102.28%,150.13%,Normal Case,
2017-01-29,102.07,2017-06-04,124.13,2017-01-22,Buy,18 Weeks,21.61%,Rise by 87.31%,171.75%,Normal Case,
2017-03-12,103.39,2017-06-04,124.13,2017-03-05,Buy,12 Weeks,20.06%,Rise by 84.92%,191.81%,Normal Case,
2017-03-26,108.04,2017-06-04,124.13,2017-03-19,Buy,10 Weeks,14.89%,Rise by 76.96%,206.7%,Normal Case,
2017-04-02,107.83,2017-06-04,124.13,2017-03-26,Buy,9 Weeks,15.12%,Rise by 77.31%,221.82%,Normal Case,
2017-04-16,110.21,2017-06-25,143.01,2017-04-09,Buy,10 Weeks,29.76%,Rise by 73.48%,251.58%,Normal Case,
2017-07-02,140.9,2017-09-10,169.0,2017-06-25,Buy,10 Weeks,19.94%,Rise by 35.69%,271.52%,Normal Case,
2017-08-20,167.5,2017-10-29,176.15,2017-08-13,Buy,10 Weeks,5.16%,Rise by 14.14%,276.68%,Normal Case,
2017-08-27,171.74,2017-10-29,176.15,2017-08-20,Buy,9 Weeks,2.57%,Rise by 11.33%,279.25%,Normal Case,
2017-12-31,172.43,2018-06-24,202.01,2017-12-24,Buy,25 Weeks,17.15%,Rise by 20.63%,296.41%,Normal Case,
2018-02-04,187.31,2018-06-24,202.01,2018-01-28,Buy,20 Weeks,7.85%,Rise by -10.57%,304.26%,Normal Case,
2018-02-11,176.67,2018-06-24,202.01,2017-10-29,Buy,19 Weeks,14.34%,Rise by 17.73%,318.6%,Local Extrema Case,
2018-03-25,181.2,2018-06-24,202.01,2018-03-11,Buy,13 Weeks,11.48%,Rise by 14.79%,330.08%,Normal Case,
2018-04-08,167.52,2018-06-24,202.01,2017-12-10,Buy,11 Weeks,20.59%,Rise by 24.16%,350.67%,Local Extrema Case,
2018-05-06,188.89,2018-12-23,132.0,2018-04-29,Buy,33 Weeks,-30.12%,Rise by -14.04%,320.55%,Normal Case,
2018-05-13,194.36,2018-12-23,132.0,2018-04-22,Buy,32 Weeks,-32.08%,Rise by -11.1%,288.47%,Normal Case,
2018-06-03,204.34,2018-12-23,132.0,2018-05-27,Buy,29 Weeks,-35.4%,Rise by -11.5%,253.07%,Normal Case,
2018-09-30,164.76,2018-12-23,132.0,2015-12-20,Buy,12 Weeks,-19.88%,Rise by -2.37%,233.18%,Tangent Case,
2018-10-28,142.87,2019-03-24,176.26,2018-10-14,Buy,21 Weeks,23.37%,Rise by 28.7%,256.55%,Normal Case,
2018-11-11,144.85,2019-03-24,176.26,2018-10-21,Buy,19 Weeks,21.68%,Rise by 26.95%,278.24%,Normal Case,
2018-11-25,150.33,2019-03-24,176.26,2018-11-18,Buy,17 Weeks,17.25%,Rise by 22.32%,295.49%,Normal Case,
2018-12-09,153.06,2019-03-24,176.26,2018-11-25,Buy,15 Weeks,15.16%,Rise by 20.14%,310.64%,Normal Case,
2019-01-13,151.32,2019-03-24,176.26,2018-11-04,Buy,10 Weeks,16.48%,Rise by 21.52%,327.13%,Local Extrema Case,
2019-03-10,175.03,2019-05-19,169.57,2019-02-24,Buy,10 Weeks,-3.12%,Rise by 11.53%,324.01%,Normal Case,
2019-03-31,182.45,2019-07-21,172.99,2016-01-10,Buy,16 Weeks,-5.18%,Rise by -15.05%,318.82%,Tangent Case,
2019-05-12,178.0,2019-07-21,172.99,2016-01-17,Buy,10 Weeks,-2.81%,Rise by 0.42%,316.01%,Tangent Case,
2019-06-09,154.23,2019-08-18,174.6,2019-06-02,Buy,10 Weeks,13.21%,Rise by 15.89%,329.22%,Normal Case,
2019-08-25,164.54,2019-11-24,186.78,2019-08-04,Buy,13 Weeks,13.52%,Rise by 38.22%,342.73%,Normal Case,
2019-12-08,201.89,2020-05-10,201.19,2019-12-01,Buy,22 Weeks,-0.35%,Rise by -10.2%,342.38%,Normal Case,
2020-01-12,223.83,2020-05-10,201.19,2019-12-29,Buy,17 Weeks,-10.11%,Rise by -13.33%,332.27%,Normal Case,
2020-03-01,208.0,2020-05-10,201.19,2019-10-13,Buy,10 Weeks,-3.27%,Rise by 0.72%,329.0%,Local Extrema Case,
2020-04-05,187.11,2020-06-07,219.55,2020-03-15,Buy,9 Weeks,17.34%,Rise by 39.5%,346.33%,Normal Case,
2020-04-26,204.36,2020-07-26,249.0,2020-02-02,Buy,13 Weeks,21.84%,Rise by 27.72%,368.18%,Local Extrema Case,
2020-05-17,203.68,2020-07-26,249.0,2020-05-10,Buy,10 Weeks,22.25%,Rise by 28.15%,390.43%,Normal Case,
2020-06-14,217.64,2020-09-20,272.41,2020-06-07,Buy,14 Weeks,25.17%,Rise by 32.79%,415.59%,Normal Case,
2020-09-06,281.39,2020-11-15,260.84,2020-08-23,Buy,10 Weeks,-7.3%,Rise by 10.14%,408.29%,Normal Case,
2020-09-20,272.41,2021-03-07,233.89,2020-09-13,Buy,24 Weeks,-14.14%,Rise by -18.51%,394.15%,Normal Case,
2020-10-25,309.92,2021-03-07,233.89,2020-10-18,Buy,19 Weeks,-24.53%,Rise by -14.64%,369.62%,Normal Case,
2021-01-10,236.19,2021-05-02,230.95,2021-01-03,Buy,16 Weeks,-2.22%,Rise by -11.3%,367.4%,Normal Case,
2021-01-31,253.83,2021-05-02,230.95,2021-01-24,Buy,13 Weeks,-9.01%,Rise by -10.47%,358.39%,Normal Case,
2021-06-06,219.02,2021-11-07,158.73,2021-05-30,Buy,22 Weeks,-27.53%,Rise by -10.88%,330.86%,Normal Case,
2021-07-25,206.53,2021-11-07,158.73,2021-07-18,Buy,15 Weeks,-23.14%,Rise by -18.61%,307.71%,Normal Case,
2021-09-12,168.1,2022-01-30,115.23,2021-09-05,Buy,20 Weeks,-31.45%,Rise by -16.51%,276.26%,Normal Case,
2021-09-19,160.05,2022-01-30,115.23,2021-08-29,Buy,19 Weeks,-28.0%,Rise by -12.31%,248.26%,Normal Case,
2021-12-12,125.06,2022-06-26,117.62,2016-03-13,Buy,28 Weeks,-5.95%,Rise by -13.69%,242.31%,Tangent Case,
2021-12-26,118.66,2022-06-26,117.62,2021-12-12,Buy,26 Weeks,-0.88%,Rise by -15.22%,241.43%,Normal Case,
2022-01-09,129.81,2022-06-26,117.62,2022-01-02,Buy,24 Weeks,-9.39%,Rise by -16.85%,232.04%,Normal Case,
2022-01-16,131.57,2022-06-26,117.62,2022-01-09,Buy,23 Weeks,-10.6%,Rise by -23.54%,221.44%,Normal Case,
