Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2015-11-22,0.7847,2016-05-01,0.8882,2015-11-15,Buy,23 Weeks,13.19%,Rise by -13.64%,13.19%,Absolute Extrema Case,
2015-11-29,0.7847,2016-05-01,0.8882,2015-11-08,Buy,22 Weeks,13.19%,Rise by -13.64%,26.38%,Normal Case,
2015-12-06,0.8438,2016-05-01,0.8882,2015-11-29,Buy,21 Weeks,5.26%,Rise by -15.7%,31.64%,Normal Case,
2015-12-13,0.8123,2016-05-01,0.8882,2015-12-06,Buy,20 Weeks,9.34%,Rise by -18.66%,40.99%,Normal Case,
2016-04-17,0.9283,2016-09-04,1.5632,2016-04-10,Buy,20 Weeks,68.39%,Rise by 69.77%,109.38%,Normal Case,
2016-05-22,1.1083,2016-09-04,1.5632,2016-05-15,Buy,15 Weeks,41.04%,Rise by 42.2%,150.42%,Normal Case,
2016-06-12,1.155,2016-09-04,1.5632,2016-06-05,Buy,12 Weeks,35.34%,Rise by 36.45%,185.77%,Normal Case,
2016-06-19,1.168,2016-09-04,1.5632,2016-06-12,Buy,11 Weeks,33.84%,Rise by 34.93%,219.6%,Normal Case,
2016-08-28,1.5508,2017-01-15,2.5858,2016-08-21,Buy,20 Weeks,66.74%,Rise by 76.97%,286.34%,Normal Case,
2016-09-04,1.5632,2017-01-15,2.5858,2016-08-28,Buy,19 Weeks,65.42%,Rise by 75.57%,351.76%,Normal Case,
2016-10-16,1.6497,2017-01-15,2.5858,2016-10-02,Buy,13 Weeks,56.74%,Rise by 66.36%,408.5%,Normal Case,
2016-10-30,1.764,2017-01-15,2.5858,2016-10-09,Buy,11 Weeks,46.59%,Rise by 55.58%,455.09%,Normal Case,
2016-11-06,1.6892,2017-01-15,2.5858,2016-10-23,Buy,10 Weeks,53.08%,Rise by 62.47%,508.17%,Normal Case,
2016-11-20,2.334,2017-02-26,2.5365,2016-11-13,Buy,14 Weeks,8.68%,Rise by 22.51%,516.84%,Normal Case,
2017-01-01,2.6685,2017-06-25,3.8458,2016-12-25,Buy,25 Weeks,44.12%,Rise by -10.54%,560.96%,Normal Case,
2017-03-26,2.6867,2017-06-25,3.8458,2017-03-19,Buy,13 Weeks,43.14%,Rise by 56.42%,604.1%,Normal Case,
2017-05-21,3.4,2017-08-27,4.0953,2017-05-14,Buy,14 Weeks,20.45%,Rise by 23.6%,624.55%,Normal Case,
2017-06-11,3.74,2017-08-27,4.0953,2017-06-04,Buy,11 Weeks,9.5%,Rise by 45.03%,634.05%,Normal Case,
2017-07-02,3.614,2017-10-08,4.5325,2017-06-18,Buy,14 Weeks,25.42%,Rise by 50.08%,659.47%,Normal Case,
2017-08-20,4.0375,2017-11-26,5.424,2017-08-13,Buy,14 Weeks,34.34%,Rise by 34.34%,693.81%,Normal Case,
2017-09-24,4.475,2017-11-26,5.424,2017-09-17,Buy,9 Weeks,21.21%,Rise by 21.21%,715.02%,Normal Case,
2017-10-29,5.0465,2018-03-11,6.1333,2017-10-15,Buy,19 Weeks,21.54%,Rise by 24.09%,736.55%,Normal Case,
2017-11-19,5.284,2018-03-11,6.1333,2017-11-12,Buy,16 Weeks,16.07%,Rise by 18.51%,752.63%,Normal Case,
2017-12-31,4.8375,2018-03-11,6.1333,2017-12-24,Buy,10 Weeks,26.79%,Rise by 29.45%,779.41%,Normal Case,
2018-02-04,5.838,2018-05-27,6.232,2018-01-28,Buy,16 Weeks,6.75%,Rise by 13.59%,786.16%,Normal Case,
2018-02-25,6.1483,2018-05-27,6.232,2018-02-04,Buy,13 Weeks,1.36%,Rise by 7.86%,787.52%,Normal Case,
2018-03-25,5.8243,2018-05-27,6.232,2015-12-13,Buy,9 Weeks,7.0%,Rise by 13.86%,794.52%,Tangent Case,
2018-03-25,5.8243,2018-05-27,6.232,2018-03-11,Buy,9 Weeks,7.0%,Rise by 13.86%,801.52%,Normal Case,
2018-10-07,6.7465,2019-02-10,3.7043,2018-09-30,Buy,18 Weeks,-45.09%,Rise by -46.27%,756.43%,Normal Case,
2019-03-31,4.489,2019-07-21,4.211,2019-03-24,Buy,16 Weeks,-6.19%,Rise by -12.83%,750.24%,Normal Case,
2019-08-04,4.0297,2020-02-09,6.2898,2019-07-14,Buy,27 Weeks,56.09%,Rise by 82.44%,806.32%,Normal Case,
2019-08-25,4.061,2020-02-09,6.2898,2019-08-04,Buy,24 Weeks,54.88%,Rise by 81.03%,861.21%,Normal Case,
2019-10-06,4.5493,2020-02-09,6.2898,2019-09-29,Buy,18 Weeks,38.26%,Rise by 61.6%,899.46%,Normal Case,
2019-12-08,5.3042,2020-02-09,6.2898,2016-01-10,Buy,9 Weeks,18.58%,Rise by 38.6%,918.05%,Tangent Case,
2020-03-01,6.7517,2020-08-02,10.6147,2019-12-08,Buy,22 Weeks,57.22%,Rise by 94.73%,975.26%,Local Extrema Case,
2020-03-01,6.7517,2020-08-02,10.6147,2020-02-09,Buy,22 Weeks,57.22%,Rise by 94.73%,1032.48%,Normal Case,
2020-03-08,6.651,2020-08-02,10.6147,2020-02-16,Buy,21 Weeks,59.6%,Rise by 97.68%,1092.07%,Normal Case,
2020-03-29,6.3183,2020-08-02,10.6147,2020-03-22,Buy,18 Weeks,68.0%,Rise by 108.09%,1160.07%,Normal Case,
2020-04-12,6.5738,2020-08-02,10.6147,2020-02-02,Buy,16 Weeks,61.47%,Rise by 100.0%,1221.54%,Local Extrema Case,
2020-05-10,7.8125,2020-08-02,10.6147,2020-05-03,Buy,12 Weeks,35.87%,Rise by 68.29%,1257.41%,Normal Case,
2020-06-14,8.9325,2020-09-20,12.1892,2020-06-07,Buy,14 Weeks,36.46%,Rise by 47.19%,1293.87%,Normal Case,
2020-06-21,9.2612,2020-09-20,12.1892,2020-06-14,Buy,13 Weeks,31.62%,Rise by 41.97%,1325.48%,Normal Case,
2020-07-19,10.2015,2020-09-20,12.1892,2020-07-12,Buy,9 Weeks,19.48%,Rise by 42.74%,1344.97%,Normal Case,
2020-08-16,11.564,2020-11-29,13.2612,2020-08-09,Buy,15 Weeks,14.68%,Rise by 25.93%,1359.64%,Normal Case,
2020-09-20,12.1892,2020-11-29,13.2612,2020-09-13,Buy,10 Weeks,8.79%,Rise by 19.47%,1368.44%,Normal Case,
2020-11-08,14.562,2021-02-07,13.591,2020-11-01,Buy,13 Weeks,-6.67%,Rise by -10.77%,1361.77%,Normal Case,
2021-02-21,14.9265,2021-05-02,15.0095,2021-02-14,Buy,10 Weeks,0.56%,Rise by 6.61%,1362.33%,Normal Case,
2021-02-28,13.7145,2021-05-02,15.0095,2021-02-07,Buy,9 Weeks,9.44%,Rise by 16.03%,1371.77%,Normal Case,
2021-04-25,15.2653,2021-07-25,19.558,2021-04-18,Buy,13 Weeks,28.12%,Rise by 34.21%,1399.89%,Normal Case,
2021-06-06,17.5783,2021-09-19,21.9,2021-05-30,Buy,15 Weeks,24.59%,Rise by 29.95%,1424.48%,Normal Case,
2021-08-22,20.816,2021-12-12,30.198,2021-08-01,Buy,16 Weeks,45.07%,Rise by 58.46%,1469.55%,Normal Case,
2021-10-10,20.831,2021-12-12,30.198,2021-07-25,Buy,9 Weeks,44.97%,Rise by 32.94%,1514.51%,Local Extrema Case,
2021-11-28,31.503,2022-04-17,21.258,2021-11-21,Buy,20 Weeks,-32.52%,Rise by -14.48%,1481.99%,Normal Case,
2022-01-30,22.84,2022-04-17,21.258,2021-10-10,Buy,11 Weeks,-6.93%,Rise by 21.24%,1475.07%,Local Extrema Case,
2022-02-13,23.949,2022-04-17,21.258,2022-02-06,Buy,9 Weeks,-11.24%,Rise by -11.24%,1463.83%,Normal Case,
2022-03-20,26.453,2022-08-21,17.849,2022-03-13,Buy,22 Weeks,-32.53%,Rise by -29.4%,1431.3%,Normal Case,
