Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type,Signal Open Price
2018-04-29,69.95,2018-07-08,66.48,2018-04-22,Buy,10 Weeks,-4.96%,Rise by 3.19%,-87.33%,Normal Case,
2018-06-24,72.18,2018-10-21,74.18,2018-06-17,Buy,17 Weeks,2.77%,Rise by 10.27%,-84.56%,Normal Case,
2018-07-01,64.35,2018-10-21,74.18,2018-06-10,Buy,16 Weeks,15.28%,Rise by 23.68%,-69.29%,Normal Case,
2018-08-19,73.68,2018-10-21,74.18,2018-08-12,Buy,9 Weeks,0.68%,Rise by 8.85%,-68.61%,Normal Case,
2018-09-16,76.91,2018-12-02,80.2,2018-09-02,Buy,11 Weeks,4.28%,Rise by 4.28%,-64.33%,Normal Case,
2018-10-07,78.67,2019-03-10,52.93,2018-09-30,Buy,22 Weeks,-32.72%,Rise by 1.94%,-97.05%,Normal Case,
2018-10-28,70.12,2019-03-10,52.93,2018-08-05,Buy,19 Weeks,-24.52%,Rise by -0.84%,-121.56%,Local Extrema Case,
2018-11-04,73.09,2019-03-10,52.93,2018-10-28,Buy,18 Weeks,-27.58%,Rise by -12.85%,-149.15%,Normal Case,
2018-11-11,79.83,2019-03-10,52.93,2018-10-21,Buy,17 Weeks,-33.7%,Rise by -18.34%,-182.84%,Normal Case,
2018-11-18,79.33,2019-03-10,52.93,2018-09-09,Buy,16 Weeks,-33.28%,Rise by -15.77%,-216.12%,Local Extrema Case,
2018-11-18,79.33,2019-03-10,52.93,2018-11-11,Buy,16 Weeks,-33.28%,Rise by -15.77%,-249.4%,Normal Case,
2019-05-12,55.16,2019-07-28,55.54,2019-05-05,Buy,11 Weeks,0.69%,Rise by 36.62%,-248.71%,Normal Case,
2019-06-02,52.37,2019-09-29,62.08,2019-05-19,Buy,17 Weeks,18.54%,Rise by 43.9%,-230.17%,Normal Case,
2019-06-09,53.92,2019-09-29,62.08,2019-06-02,Buy,16 Weeks,15.13%,Rise by 39.76%,-215.04%,Normal Case,
2019-08-04,55.71,2019-12-15,73.59,2019-07-28,Buy,19 Weeks,32.09%,Rise by 35.27%,-182.94%,Normal Case,
2019-08-18,60.28,2019-12-15,73.59,2019-08-04,Buy,17 Weeks,22.08%,Rise by 25.02%,-160.86%,Normal Case,
2019-12-08,75.36,2020-05-17,63.19,2016-01-10,Buy,23 Weeks,-16.15%,Rise by -10.01%,-177.01%,Tangent Case,
2019-12-08,75.36,2020-05-17,63.19,2019-11-17,Buy,23 Weeks,-16.15%,Rise by -10.01%,-193.16%,Normal Case,
2020-04-05,55.72,2020-06-28,63.45,2020-03-15,Buy,12 Weeks,13.87%,Rise by 22.67%,-179.29%,Normal Case,
2020-05-17,63.19,2020-09-13,57.4,2020-05-10,Buy,17 Weeks,-9.16%,Rise by 3.92%,-188.45%,Normal Case,
2020-07-05,64.7,2020-09-13,57.4,2020-06-28,Buy,10 Weeks,-11.28%,Rise by -11.28%,-199.73%,Normal Case,
2020-09-27,57.32,2020-12-27,67.97,2020-09-20,Buy,13 Weeks,18.58%,Rise by 29.97%,-181.15%,Normal Case,
2020-10-25,60.25,2020-12-27,67.97,2020-10-18,Buy,9 Weeks,12.81%,Rise by 26.57%,-168.34%,Normal Case,
2021-01-10,74.86,2021-04-18,75.88,2021-01-03,Buy,14 Weeks,1.36%,Rise by 19.97%,-166.98%,Normal Case,
2021-03-07,70.63,2021-06-13,85.47,2021-02-28,Buy,14 Weeks,21.01%,Rise by 27.16%,-145.97%,Normal Case,
2021-03-14,73.92,2021-06-13,85.47,2021-02-21,Buy,13 Weeks,15.62%,Rise by 21.5%,-130.34%,Normal Case,
2021-05-09,85.11,2021-09-19,85.51,2021-05-02,Buy,19 Weeks,0.47%,Rise by 2.77%,-129.87%,Normal Case,
2021-05-16,84.33,2021-09-19,85.51,2021-05-09,Buy,18 Weeks,1.4%,Rise by 3.72%,-128.47%,Normal Case,
2021-08-22,84.85,2021-11-21,93.16,2021-08-15,Buy,13 Weeks,9.79%,Rise by 28.78%,-118.68%,Normal Case,
2021-09-19,85.51,2021-11-21,93.16,2021-09-12,Buy,9 Weeks,8.95%,Rise by 27.79%,-109.73%,Normal Case,
2021-10-10,84.37,2022-02-27,104.3,2016-01-31,Buy,20 Weeks,23.62%,Rise by 29.51%,-86.11%,Tangent Case,
2021-11-28,91.52,2022-02-27,104.3,2021-11-07,Buy,13 Weeks,13.96%,Rise by 19.39%,-72.15%,Normal Case,
2021-12-12,98.86,2022-02-27,104.3,2021-11-28,Buy,11 Weeks,5.5%,Rise by 10.53%,-66.64%,Normal Case,
2021-12-26,101.31,2022-02-27,104.3,2021-12-19,Buy,9 Weeks,2.95%,Rise by 7.16%,-63.69%,Normal Case,
2022-01-16,106.22,2022-09-04,99.44,2022-01-09,Buy,33 Weeks,-6.38%,Rise by 2.2%,-70.07%,Normal Case,
2022-01-30,109.27,2022-09-04,99.44,2021-10-10,Buy,31 Weeks,-9.0%,Rise by -0.65%,-79.07%,Local Extrema Case,
2022-02-06,108.49,2022-09-04,99.44,2022-01-16,Buy,30 Weeks,-8.34%,Rise by 0.06%,-87.41%,Normal Case,
2022-02-13,104.24,2022-09-04,99.44,2021-12-05,Buy,29 Weeks,-4.6%,Rise by -10.62%,-92.02%,Local Extrema Case,
2022-03-13,103.47,2022-09-04,99.44,2022-03-06,Buy,25 Weeks,-3.89%,Rise by -14.31%,-95.91%,Normal Case,
2022-04-17,103.68,2022-09-04,99.44,2022-04-10,Buy,20 Weeks,-4.09%,Rise by -10.14%,-100.0%,Normal Case,
2022-05-15,97.48,2022-09-04,99.44,2022-05-08,Buy,16 Weeks,2.01%,Rise by 9.14%,-97.99%,Normal Case,
2022-07-03,93.94,2022-09-04,99.44,2022-06-12,Buy,9 Weeks,5.85%,Rise by 9.2%,-92.14%,Normal Case,
2022-07-17,95.37,2022-11-27,101.26,2022-07-10,Buy,19 Weeks,6.18%,Rise by 7.56%,-85.96%,Normal Case,
2022-08-28,100.06,2022-11-27,101.26,2022-08-07,Buy,13 Weeks,1.2%,Rise by -10.75%,-84.76%,Normal Case,
2022-09-11,102.15,2022-11-27,101.26,2022-09-04,Buy,11 Weeks,-0.87%,Rise by 0.42%,-85.63%,Normal Case,
2022-09-18,102.06,2022-11-27,101.26,2022-09-11,Buy,10 Weeks,-0.78%,Rise by 0.51%,-86.42%,Normal Case,
2022-09-25,98.35,2022-11-27,101.26,2022-06-19,Buy,9 Weeks,2.96%,Rise by 4.3%,-83.46%,Local Extrema Case,
2022-11-06,99.56,2023-08-20,66.81,2022-10-30,Buy,41 Weeks,-32.89%,Rise by -12.62%,-116.35%,Normal Case,
2022-12-11,101.65,2023-08-20,66.81,2022-12-04,Buy,36 Weeks,-34.27%,Rise by -13.64%,-150.63%,Normal Case,
2023-02-19,88.58,2023-08-20,66.81,2023-02-12,Buy,26 Weeks,-24.58%,Rise by -12.46%,-175.2%,Normal Case,
2023-08-06,72.89,2023-11-05,70.25,2023-07-23,Buy,13 Weeks,-3.62%,Rise by -1.85%,-178.82%,Normal Case,
2023-08-13,74.87,2023-11-05,70.25,2023-08-06,Buy,12 Weeks,-6.17%,Rise by -4.45%,-184.99%,Normal Case,
2023-09-24,71.15,2024-01-28,73.0,2023-09-17,Buy,18 Weeks,2.6%,Rise by 14.43%,-182.39%,Normal Case,
2023-10-22,69.05,2024-01-28,73.0,2023-10-01,Buy,14 Weeks,5.72%,Rise by 17.91%,-176.67%,Normal Case,
2023-10-29,66.29,2024-01-28,73.0,2023-08-20,Buy,13 Weeks,10.12%,Rise by 22.82%,-166.55%,Local Extrema Case,
2024-01-07,81.42,2024-04-14,68.64,2023-12-31,Buy,14 Weeks,-15.7%,Rise by -2.04%,-182.25%,Normal Case,
2024-03-10,75.07,2024-07-14,59.0,2024-03-03,Buy,18 Weeks,-21.41%,Rise by -10.51%,-203.66%,Normal Case,
2024-06-09,61.78,2024-08-18,58.35,2024-05-26,Buy,10 Weeks,-5.55%,Rise by 7.85%,-209.21%,Normal Case,
2024-07-21,59.57,2024-11-03,55.81,2024-07-14,Buy,15 Weeks,-6.31%,Rise by 11.85%,-215.52%,Normal Case,
2024-08-04,59.32,2024-11-03,55.81,2024-07-28,Buy,13 Weeks,-5.92%,Rise by 12.32%,-221.44%,Normal Case,
2024-08-11,57.11,2024-11-03,55.81,2024-06-02,Buy,12 Weeks,-2.28%,Rise by 16.67%,-223.71%,Local Extrema Case,
2024-09-08,57.75,2025-03-02,65.72,2024-09-01,Buy,25 Weeks,13.8%,Rise by -14.51%,-209.91%,Normal Case,
2024-10-06,64.59,2025-03-02,65.72,2024-09-29,Buy,21 Weeks,1.75%,Rise by -10.19%,-208.16%,Normal Case,
2024-11-24,58.01,2025-03-02,65.72,2016-03-27,Buy,14 Weeks,13.29%,Rise by -17.24%,-194.87%,Tangent Case,
2025-01-05,45.77,2025-04-27,65.32,2024-12-29,Buy,16 Weeks,42.71%,Rise by 51.87%,-152.16%,Normal Case,
2025-01-12,48.01,2025-04-27,65.32,2025-01-05,Buy,15 Weeks,36.05%,Rise by 44.78%,-116.1%,Normal Case,
2025-01-19,52.62,2025-04-27,65.32,2025-01-12,Buy,14 Weeks,24.14%,Rise by 32.1%,-91.97%,Normal Case,
2025-02-02,56.48,2025-04-27,65.32,2025-01-26,Buy,12 Weeks,15.65%,Rise by 23.07%,-76.32%,Normal Case,
2025-03-02,65.72,2025-05-18,62.53,2025-02-23,Buy,11 Weeks,-4.85%,Rise by 4.21%,-81.17%,Normal Case,
2025-03-09,66.33,2025-05-18,62.53,2025-03-02,Buy,10 Weeks,-5.73%,Rise by 3.26%,-86.9%,Normal Case,
2025-03-16,65.68,2025-05-18,62.53,2025-03-09,Buy,9 Weeks,-4.8%,Rise by 4.28%,-91.69%,Normal Case,
2025-03-30,67.14,2025-07-20,61.96,2025-03-23,Buy,16 Weeks,-7.72%,Rise by 2.01%,-99.41%,Normal Case,
2025-04-27,65.32,2025-07-20,61.96,2025-02-16,Buy,12 Weeks,-5.14%,Rise by 4.85%,-104.55%,Local Extrema Case,
2025-04-27,65.32,2025-07-20,61.96,2025-04-20,Buy,12 Weeks,-5.14%,Rise by 4.85%,-109.7%,Normal Case,
2025-05-25,60.83,2025-05-25,60.83,2025-05-18,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Normal Case,
2025-06-22,66.57,2025-06-22,66.57,2025-06-15,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Normal Case,
2025-08-03,62.47,2025-08-03,62.47,2025-07-27,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Normal Case,
2025-08-24,71.3,2025-08-24,71.3,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Normal Case,
2025-09-07,73.78,2025-09-07,73.78,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Normal Case,
2025-10-12,77.9,2025-10-12,77.9,2025-10-05,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Normal Case,
2025-10-19,82.52,2025-10-19,82.52,2016-04-17,Buy,0 Weeks,0.0%,Rise by 0%,-109.7%,Tangent Case,
