Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,1980-12-31,1.41,1987-12-31,3.43,1826 days,1973-12-31/0.8727,143.55%,143.55%,Rise by 290.32%,143.55%,
Buy,1988-12-31,5.26,1990-12-31,3.91,520 days,1987-12-31/3.4318,-25.70%,-25.70%,Rise by -34.19%,117.84%,
Buy,1994-12-31,5.61,1997-12-31,9.07,782 days,1989-12-31/5.5,61.69%,61.69%,Rise by 407.35%,179.54%,
Buy,1999-12-31,28.48,2000-12-31,13.9,260 days,1997-12-31/9.075,-51.19%,-51.19%,Rise by -70.99%,128.35%,
Buy,2007-12-31,10.86,2008-12-31,4.37,262 days,2006-12-31/8.566,-59.72%,-59.72%,Rise by -34.24%,68.63%,
Buy,2016-12-31,5.61,2017-12-31,8.99,259 days,2015-12-31/4.922,60.36%,60.36%,Rise by 350.95%,128.99%,
Buy,2018-12-31,9.66,2020-12-31,20.22,523 days,2017-12-31/8.99,109.40%,109.40%,Rise by 161.81%,238.39%,
Buy,2021-12-31,25.28,2022-12-31,15.26,260 days,2020-12-31/20.22,-39.65%,-39.65%,Rise by 10.32%,198.74%,
Buy,2025-11-03,27.89,2025-11-03,27.89,0 days,2021-12-31/25.28,0.00%,0.00%,Rise by 0%,198.74%,
