Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2009-03-31,49.2200,2009-09-30,56.4700,131 days,14.73%,14.7298%,Rise by 40.47%,14.7298%,
Buy,2025-06-30,100.94,2025-06-30,100.94,0 days,0.00%,0.00%,Rise by 0%,14.73%,
