Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Actual Rise/Fall wrt Entry,Return,Signal Open Price
2004-06-30,15.62,2005-12-31,22.52,Buy,392 days,Rise by 81.430000%,44.22,
2009-03-31,23.0,2009-09-30,31.62,Sell,130 days,Fall by -84.200000%,-37.5,
2018-09-30,46.63,2019-03-31,41.72,Sell,129 days,Fall by 25.220000%,10.53,
2022-03-31,42.16,2022-03-31,42.16,Buy,0 days,Rise by -16.700000%,0.0,
2023-06-30,33.2,2024-12-31,36.32,Sell,391 days,Fall by -54.190000%,-9.4,
2023-09-30,31.41,2024-12-31,36.32,Sell,325 days,Fall by -62.970000%,-15.63,
2023-12-31,29.29,2025-03-31,41.37,Sell,324 days,Fall by -74.770000%,-41.24,
