Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2010-12-12,1.87,2014-11-16,3.03,1024 days,2010-11-14/1.8575,62.43%,62.43%,Rise by 4.76%,62.43%,
Buy,2015-02-01,3.12,2019-10-13,5.06,1224 days,2014-11-16/3.0333,61.91%,61.91%,Rise by 4.43%,124.34%,
Buy,2019-12-29,5.08,2020-03-22,3.9,59 days,2019-10-13/5.055,-23.23%,-23.23%,Rise by 9.25%,101.11%,
Buy,2020-10-11,5.22,2022-04-10,8.38,389 days,2020-06-07/5.105,60.69%,60.69%,Rise by 44.39%,161.80%,
Buy,2022-08-07,9.07,2022-08-07,9.07,0 days,2022-05-01/8.4,0.00%,0.00%,Rise by 0%,161.80%,
