Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2014-07-27,2.27,2019-02-10,3.65,1184 days,2014-05-04/2.2452,60.85%,60.85%,Rise by 31.36%,60.85%
Buy,2019-03-24,3.79,2020-12-06,6.4,444 days,2019-02-17/3.78,68.87%,68.87%,Rise by 48.28%,129.72%
Buy,2021-01-10,7.38,2021-11-21,5.78,224 days,2020-12-13/6.59,-21.73%,-21.73%,Rise by -18.08%,107.98%
Buy,2022-08-07,6.43,2022-08-07,6.43,0 days,2022-01-09/6.36,0.00%,0.00%,Rise by 0%,107.98%
