Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2010-12-26,2.24,2011-06-19,1.73,124 days,2010-11-28/2.2129,-22.39%,-22.39%,Rise by -12.93%,-22.39%
Buy,2012-03-04,1.79,2013-12-08,1.41,459 days,2011-11-13/1.7347,-21.16%,-21.16%,Rise by 14.29%,-43.55%
Buy,2014-07-06,1.58,2016-05-29,1.25,494 days,2014-01-12/1.5397,-20.59%,-20.59%,Rise by 10.57%,-64.15%
Buy,2018-03-11,0.89,2020-03-22,0.64,529 days,2017-08-13/0.7827,-27.39%,-27.39%,Rise by 1.21%,-91.54%
Buy,2020-12-06,0.74,2024-08-04,1.27,954 days,2020-05-10/0.7111,70.16%,70.16%,Rise by 31.35%,-21.37%
Buy,2024-09-01,1.28,2024-09-01,1.28,0 days,2024-08-04/1.2667,0.00%,0.00%,Rise by 0%,-21.37%
