Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2004-07-31,2.11,2006-05-31,3.45,477 days,2004-04-30/1.8806,63.21%,63.21%,Rise by 15.65%,63.21%,
Buy,2006-06-30,3.64,2006-11-30,2.22,109 days,2006-05-31/3.4464,-38.95%,-38.95%,Rise by -38.95%,24.26%,
Buy,2009-09-30,1.86,2013-04-30,1.47,934 days,2008-09-30/1.8501,-20.77%,-20.77%,Rise by 20.35%,3.49%,
Buy,2014-08-31,1.69,2016-02-29,1.33,390 days,2013-10-31/1.5825,-20.81%,-20.81%,Rise by 18.53%,-17.33%,
Buy,2021-02-28,0.83,2024-09-30,1.5,935 days,2020-12-31/0.7889,81.20%,81.20%,Rise by -12.76%,63.88%,
Buy,2025-02-28,1.57,2025-02-28,1.57,0 days,2024-09-30/1.5,0.00%,0.00%,Rise by 0%,63.88%,
