Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2008-12-31,16.8027,2011-12-31,20.5313,782 days,22.19%,22.1905%,Rise by 2.71%,22.1905%
