Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2008-12-31,0.7096,2009-09-30,0.7723,2006-06-30-2007-09-30,0.6619-0.848,Sell,195 days,-8.84%,Fall by -1.93%,-8.84%
2010-12-31,0.7709,2010-12-31,0.7709,2006-06-30-2007-09-30,0.6619-0.848,Buy,0 days,0.0%,Rise by 0%,-8.84%
2011-03-31,0.74,2012-03-31,0.8143,2005-06-30-2009-03-31,0.7212-0.8504,Sell,261 days,-10.04%,Fall by -14.9%,-18.88%
2012-12-31,0.8184,2012-12-31,0.8184,2009-03-31-2011-09-30,0.6151-0.8416,Buy,0 days,0.0%,Rise by 0%,-18.88%
2016-03-31,0.8955,2016-03-31,0.8955,2009-03-31-2014-03-31,0.6151-0.9646,Buy,0 days,0.0%,Rise by 0%,-18.88%
2017-09-30,0.898,2018-06-30,0.8949,2009-03-31-2016-12-31,0.6151-0.992,Sell,194 days,0.35%,Fall by 7.07%,-18.53%
2018-06-30,0.8949,2018-06-30,0.8949,2015-09-30-2016-12-31,0.8291-0.992,Buy,0 days,0.0%,Rise by 0%,-18.53%
2019-03-31,0.9107,2019-06-30,0.8774,2006-06-30-2016-12-31,0.6619-0.992,Sell,64 days,3.66%,Fall by 0.13%,-14.87%
2019-06-30,0.8774,2019-06-30,0.8774,2004-12-31-2016-12-31,0.2614-0.992,Buy,0 days,0.0%,Rise by 0%,-14.87%
2020-03-31,0.8517,2020-09-30,0.8832,2015-09-30-2016-12-31,0.8291-0.992,Sell,131 days,-3.7%,Fall by 1.91%,-18.57%
2021-03-31,0.8824,2021-09-30,0.8763,2006-06-30-2014-03-31,0.6619-0.9646,Sell,131 days,0.69%,Fall by 10.41%,-17.88%
2021-12-31,0.8703,2022-06-30,0.8016,2009-03-31-2014-03-31,0.6151-0.9646,Sell,129 days,7.89%,Fall by -7.0%,-9.99%
2022-06-30,0.8016,2025-06-30,0.8295,2016-12-31-2020-03-31,0.8746-0.9227,Sell,782 days,-3.48%,Fall by 3.35%,-13.47%
2025-11-03,0.8017,2025-11-03,0.8017,2014-03-31-2022-12-31,0.8815-0.8663,Sell,0 days,-0.0%,Fall by 0%,-13.47%
