Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2024-12-06,0.8246,2024-12-13,0.8199,2024-09-30-2024-11-22,0.8189-0.8577,Sell,5 days,0.57%,Fall by 2.17%,10.2%
2024-12-25,0.8104,2024-12-25,0.8104,2024-07-29-2024-09-30,0.8116-0.8609,Sell,0 days,-0.0%,Fall by 0%,10.2%
2025-02-07,0.8117,2025-02-07,0.8117,2023-01-18-2024-12-25,0.8143-0.8605,Sell,0 days,-0.0%,Fall by 0%,10.2%
2025-04-02,0.8164,2025-04-02,0.8164,2024-12-25-2025-03-20,0.7788-0.8333,Buy,0 days,0.0%,Rise by 0%,10.2%
2025-05-21,0.8243,2025-05-27,0.8232,2025-03-20-2025-04-09,0.7921-0.8231,Sell,4 days,0.13%,Fall by 0.52%,10.33%
2025-06-10,0.8287,2025-06-18,0.8234,2025-01-31-2025-04-09,0.7921-0.8153,Sell,6 days,0.64%,Fall by 1.18%,10.97%
2025-07-09,0.819,2025-07-11,0.8249,2025-04-22-2025-06-23,0.8196-0.8269,Sell,2 days,-0.72%,Fall by 1.42%,10.25%
2025-07-11,0.8249,2025-07-11,0.8249,2025-04-09-2025-07-02,0.7834-0.833,Buy,0 days,0.0%,Rise by 0%,10.25%
2025-08-04,0.8146,2025-08-04,0.8146,2025-04-22-2025-07-17,0.8153-0.8269,Sell,0 days,-0.0%,Fall by 0%,10.25%
2025-09-19,0.8123,2025-09-24,0.8103,2025-04-22-2025-09-02,0.812-0.8269,Sell,3 days,0.25%,Fall by 1.09%,10.49%
2025-10-13,0.8015,2025-10-16,0.8027,2025-07-02-2025-09-02,0.812-0.8257,Sell,3 days,-0.15%,Fall by 0.12%,10.34%
