Function,Symbol,Signal,Interval,Entry Date,Entry Price,Exit Date,Exit Price,Profit [%],Holding Period (days),Backtested Win Rate [%],Backtested Number of Trades,Avg Backtested Holding Period (days)
FRACTAL TRACK,NFLX,Long,Daily,2025-04-02,935.52,2025-06-10,1203.62,28.657858730973143,49,96.77,31,265
FRACTAL TRACK,NFLX,Long,Daily,2025-02-27,963.07,2025-07-07,1289.62,33.90719262358913,92,96.77,31,265
