Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2021-02-23,136.85,2021-02-25,139.64,2021-01-11-2021-01-28,134.83-145.57,Sell,2 days,-2.04%,Fall by -1.41%,-2.04%
2021-05-04,133.7,2021-09-10,150.74,2021-01-28-2021-04-19,129.18-149.44,Buy,93 days,12.74%,Rise by 11.12%,10.71%
2021-05-20,128.27,2021-05-27,134.14,2021-01-28-2021-04-19,129.18-149.44,Sell,5 days,-4.58%,Fall by 3.29%,6.13%
2021-06-07,134.08,2021-06-10,133.31,2021-04-19-2021-05-25,127.82-147.94,Sell,3 days,0.57%,Fall by 3.05%,6.7%
2021-09-22,146.69,2022-04-05,161.02,2021-05-25-2021-09-07,125.0-161.15,Buy,139 days,9.77%,Rise by -10.38%,16.47%
2021-11-01,164.83,2021-11-22,164.17,2021-09-07-2021-10-12,145.68-155.19,Sell,15 days,0.4%,Fall by 8.29%,16.87%
2021-11-08,164.1,2021-11-26,161.85,2021-01-28-2021-10-25,129.18-168.66,Buy,14 days,-1.37%,Rise by -0.5%,15.5%
2021-11-22,164.17,2021-12-10,164.71,2021-05-25-2021-10-25,125.0-168.66,Buy,14 days,0.33%,Rise by -2.23%,15.83%
2021-12-14,161.63,2021-12-15,164.37,2021-10-25-2021-11-18,163.23-165.23,Sell,1 days,-1.7%,Fall by 8.4%,14.14%
2022-01-24,153.59,2022-02-01,155.7,2021-12-07-2021-12-21,156.49-166.11,Sell,6 days,-1.37%,Fall by 2.51%,12.76%
2022-02-09,158.0,2022-02-28,157.24,2021-10-25-2021-12-21,156.49-165.23,Sell,13 days,0.48%,Fall by 1.29%,13.24%
2022-02-25,158.24,2022-02-28,157.24,2021-12-07-2022-01-28,153.14-166.11,Sell,1 days,0.63%,Fall by 1.29%,13.88%
2022-03-14,158.26,2022-03-17,161.22,2021-10-25-2022-01-28,153.14-165.23,Sell,3 days,-1.87%,Fall by 3.73%,12.0%
2022-04-12,155.21,2024-02-29,175.97,2021-05-25-2022-03-29,125.0-171.48,Buy,492 days,13.38%,Rise by 2.09%,25.38%
2022-05-09,144.31,2022-05-12,145.07,2022-01-28-2022-03-29,149.74-171.48,Sell,3 days,-0.53%,Fall by 4.23%,24.85%
2022-07-13,143.9,2022-07-13,143.9,2021-09-07-2022-06-13,140.88-155.19,Sell,0 days,-0.0%,Fall by 0%,24.85%
2022-09-08,156.3,2022-09-08,156.3,2022-06-13-2022-08-18,137.26-166.65,Buy,0 days,0.0%,Rise by 0%,24.85%
2022-12-08,171.16,2022-12-08,171.16,2022-08-18-2022-10-13,151.61-164.6,Sell,0 days,-0.0%,Fall by 0%,24.85%
2023-01-04,163.05,2024-03-27,178.63,2022-10-13-2022-12-13,144.71-175.39,Buy,320 days,9.56%,Rise by -2.27%,34.41%
2023-01-24,165.91,2023-01-25,158.17,2022-12-13-2022-12-30,162.37-171.32,Sell,1 days,4.67%,Fall by 1.74%,39.07%
2023-03-24,156.11,2023-03-24,156.11,2022-12-13-2023-02-28,157.19-171.32,Sell,0 days,-0.0%,Fall by 0%,39.07%
2023-05-01,162.35,2023-05-01,162.35,2023-01-17-2023-03-24,156.2-165.98,Sell,0 days,-0.0%,Fall by 0%,39.07%
2023-05-05,163.07,2024-03-27,178.63,2023-03-24-2023-04-24,153.8-168.8,Buy,233 days,9.54%,Rise by -2.27%,48.62%
2023-06-12,152.26,2023-06-14,155.49,2023-03-24-2023-04-24,153.8-168.8,Sell,2 days,-2.12%,Fall by 1.59%,46.49%
2023-07-11,153.01,2023-07-11,153.01,2023-03-17-2023-06-12,152.52-158.02,Sell,0 days,-0.0%,Fall by 0%,46.49%
2023-08-28,152.67,2023-08-28,152.67,2023-06-12-2023-07-28,150.96-161.34,Buy,0 days,0.0%,Rise by 0%,46.49%
2023-09-07,147.34,2023-09-12,148.27,2023-07-04-2023-07-26,158.41-160.22,Sell,3 days,-0.63%,Fall by 1.91%,45.86%
2023-09-22,148.52,2023-09-26,149.48,2023-04-24-2023-09-08,148.26-166.47,Sell,2 days,-0.65%,Fall by 3.59%,45.22%
2023-10-18,144.51,2023-10-24,144.99,2022-10-13-2022-12-13,144.71-175.39,Sell,4 days,-0.33%,Fall by -5.17%,44.89%
2023-10-23,144.73,2023-10-24,144.99,2023-09-15-2023-10-03,146.88-155.45,Sell,1 days,-0.18%,Fall by -5.17%,44.71%
2023-11-22,155.78,2023-11-22,155.78,2022-08-18-2023-10-20,146.08-164.6,Sell,0 days,-0.0%,Fall by 0%,44.71%
2024-04-08,177.15,2024-04-08,177.15,2023-10-20-2024-03-21,143.13-181.34,Buy,0 days,0.0%,Rise by 0%,44.71%
2024-04-19,175.47,2024-04-19,175.47,2023-06-12-2024-03-21,150.96-181.34,Buy,0 days,0.0%,Rise by 0%,44.71%
2024-04-29,169.61,2024-04-29,169.61,2021-05-25-2024-03-21,125.0-181.34,Buy,0 days,0.0%,Rise by 0%,44.71%
2024-06-10,171.11,2024-06-17,165.71,2024-03-21-2024-05-01,167.09-178.11,Sell,5 days,3.16%,Fall by 4.91%,47.86%
2024-07-23,165.35,2024-07-24,159.98,2024-03-21-2024-07-09,159.26-178.11,Sell,1 days,3.25%,Fall by 3.72%,51.11%
2024-08-07,151.37,2024-08-12,152.2,2023-03-24-2024-03-21,153.8-181.34,Sell,3 days,-0.55%,Fall by -1.2%,50.56%
