Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Open Price
2006-12-17,25.775,2006-12-24,24.8,2006-03-26-2006-08-13,23.275-26.61,Sell,4 days,3.78%,Fall by -2.62%,3.78%,
2007-08-19,26.375,2007-09-02,27.85,2006-08-13-2007-07-22,22.215-30.5,Sell,9 days,-5.59%,Fall by 11.71%,-1.81%,
2007-12-09,25.135,2010-11-21,32.87,2006-08-13-2007-07-22,22.215-30.5,Buy,769 days,30.77%,Rise by 14.8%,28.96%,
2008-01-13,22.335,2008-02-03,25.93,2005-11-13-2007-07-22,21.73-30.5,Sell,14 days,-16.1%,Fall by 10.51%,12.87%,
2008-04-06,25.835,2008-04-13,24.71,2007-07-22-2008-01-27,24.73-28.315,Sell,4 days,4.35%,Fall by 6.09%,17.22%,
2008-10-12,22.86,2008-11-02,26.16,2008-01-27-2008-09-07,21.255-29.22,Sell,14 days,-14.44%,Fall by 17.74%,2.79%,
2009-05-31,23.495,2010-01-03,28.67,2008-01-27-2008-09-07,21.255-29.22,Buy,154 days,22.03%,Rise by 9.78%,24.81%,
2009-06-14,24.425,2009-07-12,22.65,2008-09-07-2009-03-08,20.975-25.955,Sell,19 days,7.27%,Fall by -13.75%,32.08%,
2011-12-18,38.0,2012-01-01,40.075,2011-07-10-2011-09-25,34.86-37.92,Sell,9 days,-5.46%,Fall by 4.93%,26.62%,
2014-01-12,59.39,2014-02-16,61.87,2013-05-26-2013-09-01,50.685-51.85,Sell,24 days,-4.18%,Fall by 2.99%,22.44%,
2015-06-14,73.01,2015-08-02,81.59,2006-08-13-2015-02-22,22.215-88.89,Sell,34 days,-11.75%,Fall by 11.18%,10.69%,
2015-06-28,72.66,2023-01-08,164.44,2009-03-08-2015-02-22,18.925-88.89,Buy,1964 days,126.31%,Rise by 1.27%,137.01%,
2015-09-06,70.8,2015-10-11,80.43,2008-01-27-2015-02-22,21.255-88.89,Sell,24 days,-13.6%,Fall by 9.9%,123.4%,
2015-09-13,73.23,2015-10-25,81.42,2015-02-22-2015-06-14,73.48-86.68,Sell,29 days,-11.18%,Fall by 10.99%,112.22%,
2015-12-06,76.14,2015-12-13,72.47,2015-02-22-2015-08-30,75.1-86.68,Sell,4 days,4.82%,Fall by -2.22%,117.04%,
2016-01-03,77.35,2020-11-15,142.46,2006-08-13-2015-02-22,22.215-88.89,Buy,1269 days,84.18%,Rise by 3.43%,201.22%,
2016-01-24,70.46,2016-02-21,78.48,2009-03-08-2015-02-22,18.925-88.89,Sell,19 days,-11.38%,Fall by 5.61%,189.83%,
2016-05-29,78.22,2016-06-05,77.59,2015-08-09-2016-01-24,73.71-81.13,Sell,4 days,0.81%,Fall by -4.58%,190.64%,
2016-11-20,87.0,2017-02-19,93.85,2016-04-24-2016-07-03,76.82-79.97,Sell,64 days,-7.87%,Fall by -4.86%,182.77%,
2017-08-13,100.87,2021-10-03,149.09,2016-01-24-2017-06-25,66.62-108.64,Buy,1079 days,47.8%,Rise by 13.84%,230.57%,
2017-12-03,99.87,2018-02-11,94.57,2016-01-24-2017-06-25,66.62-108.64,Sell,49 days,5.31%,Fall by -20.1%,235.88%,
2018-09-02,116.06,2018-09-02,116.06,2017-06-25-2018-03-25,96.72-105.3,Sell,0 days,-0.0%,Fall by 0%,235.88%,
2018-12-16,103.56,2018-12-23,98.08,2016-01-24-2018-10-14,66.62-118.62,Sell,4 days,5.29%,Fall by -22.17%,241.17%,
2019-01-13,105.98,2019-06-09,121.15,2018-03-25-2018-10-14,90.84-118.62,Buy,104 days,14.31%,Rise by 3.18%,255.48%,
2019-06-23,122.94,2019-07-14,122.13,2018-10-14-2018-12-30,101.45-109.72,Sell,14 days,0.66%,Fall by 7.45%,256.14%,
2019-07-14,122.13,2021-10-03,149.09,2018-12-30-2019-05-19,96.46-127.96,Buy,579 days,22.07%,Rise by 13.84%,278.22%,
2019-10-27,116.23,2020-11-15,142.46,2016-01-24-2019-05-19,66.62-127.96,Buy,274 days,22.57%,Rise by 3.43%,300.78%,
2020-03-15,106.92,2020-03-15,106.92,2019-05-19-2019-10-13,115.95-121.97,Sell,0 days,-0.0%,Fall by 0%,300.78%,
2020-04-05,107.73,2020-05-24,115.25,2016-01-24-2018-10-14,66.62-118.62,Buy,34 days,6.98%,Rise by 21.02%,307.76%,
2020-11-01,132.35,2020-12-20,141.54,2020-03-22-2020-10-18,92.01-149.11,Sell,34 days,-6.94%,Fall by 11.12%,300.82%,
2020-11-22,142.41,2020-11-22,142.41,2018-10-14-2020-03-22,109.69-109.72,Sell,0 days,-0.0%,Fall by 0%,300.82%,
2020-12-20,141.54,2021-10-03,149.09,2020-03-22-2020-10-18,92.01-149.11,Buy,204 days,5.33%,Rise by 13.84%,306.15%,
2021-02-14,140.49,2021-10-03,149.09,2016-01-24-2020-10-18,66.62-149.11,Buy,164 days,6.12%,Rise by 13.84%,312.28%,
2021-05-23,125.8,2021-08-08,135.47,2016-01-24-2020-10-18,66.62-149.11,Sell,54 days,-7.69%,Fall by -12.98%,304.59%,
2021-05-30,136.0,2021-06-13,134.21,2020-10-18-2021-01-31,139.0-143.68,Sell,9 days,1.32%,Fall by -14.04%,305.91%,
2021-06-13,134.21,2021-06-20,129.91,2018-12-30-2020-10-18,96.46-149.11,Sell,4 days,3.2%,Fall by -17.81%,309.11%,
2021-10-17,151.67,2021-10-24,167.5,2020-10-18-2021-05-30,136.83-143.68,Sell,4 days,-10.44%,Fall by 8.63%,298.67%,
2021-12-05,164.34,2022-01-09,156.1,2021-05-30-2021-10-31,125.0-168.66,Buy,24 days,-5.01%,Rise by 8.73%,293.66%,
2022-01-09,156.1,2022-04-24,156.86,2020-03-22-2021-10-31,92.01-168.66,Buy,74 days,0.49%,Rise by -10.46%,294.15%,
2022-05-01,151.08,2022-05-15,142.92,2020-03-22-2022-04-03,92.01-171.48,Sell,9 days,5.4%,Fall by -3.97%,299.55%,
2022-05-15,142.92,2022-06-12,140.46,2018-03-25-2021-10-31,90.84-168.66,Sell,19 days,1.72%,Fall by -5.8%,301.27%,
2022-06-12,140.46,2022-07-31,162.23,2016-01-24-2021-10-31,66.62-168.66,Sell,34 days,-15.5%,Fall by 8.4%,285.77%,
2022-07-03,144.79,2023-01-08,164.44,2021-05-30-2022-04-03,125.0-171.48,Buy,134 days,13.57%,Rise by 1.27%,299.34%,
2022-10-02,149.18,2022-11-20,166.49,2018-12-30-2021-10-31,96.46-168.66,Sell,34 days,-11.6%,Fall by 6.23%,287.74%,
2022-10-16,148.6,2022-11-20,166.49,2020-03-22-2021-10-31,92.01-168.66,Sell,24 days,-12.04%,Fall by 6.23%,275.7%,
2022-10-30,162.04,2023-01-08,164.44,2016-01-24-2021-10-31,66.62-168.66,Buy,49 days,1.48%,Rise by 1.27%,277.18%,
2023-01-22,165.02,2023-01-29,157.51,2021-10-31-2022-06-19,143.53-162.92,Sell,4 days,4.55%,Fall by 0.89%,281.73%,
2023-02-12,159.9,2024-04-14,176.95,2021-05-30-2022-12-18,125.0-175.39,Buy,304 days,10.66%,Rise by -11.99%,292.39%,
2023-05-28,155.16,2023-09-10,147.15,2018-12-30-2022-12-18,96.46-175.39,Sell,74 days,5.16%,Fall by 1.43%,297.55%,
2023-07-02,160.42,2023-07-02,160.42,2022-06-19-2022-12-18,137.26-175.39,Buy,0 days,0.0%,Rise by 0%,297.55%,
2023-08-27,152.98,2023-09-10,147.15,2020-03-22-2022-12-18,92.01-175.39,Sell,9 days,3.81%,Fall by 1.43%,301.37%,
2023-09-03,153.91,2023-09-03,153.91,2022-12-18-2023-06-18,157.47-165.38,Sell,0 days,-0.0%,Fall by 0%,301.37%,
2023-09-24,148.52,2023-11-05,151.77,2018-03-25-2022-12-18,90.84-175.39,Sell,29 days,-2.19%,Fall by -11.33%,299.18%,
2023-10-01,147.09,2023-12-24,165.67,2016-01-24-2022-12-18,66.62-175.39,Sell,59 days,-12.63%,Fall by -1.99%,286.55%,
2024-04-28,171.25,2024-04-28,171.25,2022-12-18-2023-10-22,149.74-165.38,Sell,0 days,-0.0%,Fall by 0%,286.55%,
2024-05-19,173.19,2024-05-19,173.19,2023-10-22-2024-03-24,143.13-181.34,Buy,0 days,0.0%,Rise by 0%,286.55%,
2024-07-28,159.6,2024-08-11,152.21,2020-03-22-2024-03-24,92.01-181.34,Sell,9 days,4.63%,Fall by 0.81%,291.18%,
2024-08-25,158.71,2024-08-25,158.71,2020-03-22-2024-03-24,92.01-181.34,Buy,0 days,0.0%,Rise by 0%,291.18%,
2024-11-03,150.98,2024-12-22,145.34,2016-01-24-2024-03-24,66.62-181.34,Sell,34 days,3.74%,Fall by 7.38%,294.91%,
2024-12-08,151.37,2024-12-08,151.37,2018-03-25-2024-03-24,90.84-181.34,Buy,0 days,0.0%,Rise by 0%,294.91%,
2024-12-22,145.34,2025-01-05,148.18,2023-10-22-2024-03-24,143.13-181.34,Sell,9 days,-1.95%,Fall by 9.15%,292.96%,
2025-01-05,148.18,2025-01-05,148.18,2009-03-08-2024-03-24,18.925-181.34,Buy,0 days,0.0%,Rise by 0%,292.96%,
2025-03-09,145.24,2025-03-16,140.3,2021-05-30-2022-12-18,125.0-175.39,Sell,4 days,3.4%,Fall by 9.24%,296.36%,
2025-03-16,140.3,2025-03-30,139.52,2022-06-19-2022-12-18,137.26-175.39,Sell,9 days,0.56%,Fall by 8.74%,296.91%,
2025-03-30,139.52,2025-03-30,139.52,2009-03-08-2021-10-31,18.925-168.66,Buy,0 days,0.0%,Rise by 0%,296.91%,
2025-04-27,134.62,2025-05-18,150.99,2009-03-08-2022-12-18,18.925-175.39,Sell,14 days,-12.16%,Fall by 12.97%,284.75%,
2025-06-15,141.09,2025-07-20,136.61,2021-05-30-2024-03-24,125.0-181.34,Sell,24 days,3.18%,Fall by 1.55%,287.93%,
2025-06-22,140.05,2025-07-27,131.4,2024-03-24-2024-08-11,155.26-172.29,Sell,24 days,6.18%,Fall by -2.35%,294.11%,
2025-07-06,144.12,2025-07-06,144.12,2008-01-27-2022-12-18,21.255-175.39,Buy,0 days,0.0%,Rise by 0%,294.11%,
2025-07-27,131.4,2025-08-10,127.33,2009-03-08-2021-10-31,18.925-168.66,Sell,9 days,3.1%,Fall by -5.62%,297.2%,
2025-08-17,128.92,2025-08-24,132.58,2022-12-18-2025-04-13,139.13-165.38,Sell,4 days,-2.84%,Fall by -1.44%,294.36%,
2025-09-14,129.39,2025-09-28,129.38,2021-05-30-2021-10-31,125.0-168.66,Sell,9 days,0.01%,Fall by -3.95%,294.37%,
