Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2023-06-23,73.0,2023-10-27,57.01,90 days,2023-04-24/72.99,-21.90%,-21.90%,Rise by -10.27%,-21.90%
Buy,2023-11-30,67.5,2023-11-30,67.5,0 days,2023-09-08/66.97,0.00%,0.00%,Rise by 0%,-21.90%
