Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2021-03-05,23.36,2021-11-02,21.8,171 days,-6.680000%,-6.680000%,Rise by 5.740000%,-6.680000%
Buy,2022-04-27,21.49,2022-11-28,19.26,152 days,-10.380000%,-10.380000%,Rise by -11.030000%,-17.060000%
Buy,2023-02-07,20.38,2023-12-07,21.79,216 days,6.920000%,6.920000%,Rise by 16.490000%,-10.140000%
Buy,2024-07-29,25.44,2024-07-29,25.44,0 days,0.00%,0.00%,Rise by 0%,-10.140000%
