Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2011-06-26,40.58,2014-02-16,43.1,689 days,6.200000%,6.200000%,Rise by -11.810000%,6.200000%,
Buy,2016-01-24,59.12,2017-02-12,66.28,274 days,12.110000%,12.110000%,Rise by 1.990000%,18.310000%,
Buy,2018-02-18,57.65,2020-03-15,93.0,539 days,61.330000%,61.330000%,Rise by 10.950000%,79.640000%,
Buy,2022-01-30,139.02,2024-07-21,223.44,644 days,60.720000%,60.720000%,Rise by 2.260000%,140.360000%,
Buy,2025-10-05,213.48,2025-10-05,213.48,0 days,0.00%,0.00%,Rise by 0%,140.360000%,
