Signal,Diver-Dur,Divergence Duration,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Profit
Sell,2021-11-11 - 2021-11-17,4 days,2021-11-24,372.0,2021-11-26,360.64,2 days,3.1%,Fall by 13.4%,55.5%
Buy,2021-12-20 - 2021-12-21,1 days,2022-01-11,354.8,2022-01-21,314.6333,8 days,-11.3%,Rise by -20.49%,44.2%
Sell,2021-12-28 - 2022-01-04,5 days,2022-01-07,342.32,2022-01-10,352.7067,1 days,-3.0%,Fall by 19.27%,41.2%
Buy,2022-01-21 - 2022-01-28,5 days,2022-02-01,310.4167,2022-02-22,273.8433,15 days,-11.8%,Rise by -11.78%,29.4%
Buy,2022-02-03 - 2022-02-11,6 days,2022-02-15,307.4767,2022-02-22,273.8433,5 days,-10.9%,Rise by -12.78%,18.5%
Buy,2022-02-23 - 2022-02-24,1 days,2022-03-09,286.3233,2022-03-14,255.4567,3 days,-10.8%,Rise by 33.35%,7.7%
Sell,2022-03-22 - 2022-03-23,1 days,2022-03-31,359.2,2022-04-04,381.8167,2 days,-6.3%,Fall by 18.67%,1.4%
Sell,2022-03-30 - 2022-04-05,4 days,2022-04-08,341.83,2022-04-12,328.9833,2 days,3.8%,Fall by 14.04%,5.1%
Buy,2022-05-11 - 2022-05-20,7 days,2022-05-25,219.6,2022-05-26,235.91,1 days,7.4%,Rise by 40.86%,12.6%
Sell,2022-08-04 - 2022-08-16,8 days,2022-08-19,296.6667,2022-08-23,296.4533,2 days,0.1%,Fall by 10.59%,12.6%
Sell,2022-09-20 - 2022-09-21,1 days,2022-09-26,276.01,2022-09-27,282.94,1 days,-2.5%,Fall by 21.29%,10.1%
Buy,2022-10-11 - 2022-10-14,3 days,2022-10-21,214.44,2022-10-28,228.52,5 days,6.6%,Rise by -10.79%,16.7%
Buy,2022-11-09 - 2022-11-22,9 days,2022-11-25,182.86,2022-12-13,160.95,12 days,-12.0%,Rise by -11.98%,4.7%
Buy,2022-12-22 - 2022-12-27,3 days,2022-12-29,121.82,2023-01-03,108.1,3 days,-11.3%,Rise by 75.87%,-6.6%
Sell,2023-02-09 - 2023-02-16,5 days,2023-03-02,190.9,2023-03-03,197.79,1 days,-3.6%,Fall by 14.62%,-10.2%
Buy,2023-03-09 - 2023-03-13,2 days,2023-03-21,197.58,2023-03-31,207.46,8 days,5.0%,Rise by -17.51%,-5.2%
Buy,2023-04-26 - 2023-04-27,1 days,2023-05-05,170.06,2023-05-19,180.14,10 days,5.9%,Rise by 72.49%,0.8%
Sell,2023-06-14 - 2023-06-21,5 days,2023-06-26,241.05,2023-06-27,250.21,1 days,-3.8%,Fall by 10.6%,-3.0%
Sell,2023-07-18 - 2023-07-19,1 days,2023-08-02,254.11,2023-08-04,253.86,2 days,0.1%,Fall by 15.2%,-2.9%
Buy,2023-10-20 - 2023-10-23,1 days,2023-11-01,205.66,2023-11-02,218.51,1 days,6.2%,Rise by 19.96%,3.3%
Sell,2023-12-19 - 2023-12-20,1 days,2024-01-02,248.42,2024-01-04,237.93,2 days,4.2%,Fall by 14.58%,7.5%
Buy,2024-01-12 - 2024-01-22,6 days,2024-01-26,183.25,2024-02-15,200.45,14 days,9.4%,Rise by 10.58%,16.9%
Buy,2024-01-26 - 2024-02-05,6 days,2024-02-07,187.58,2024-02-15,200.45,6 days,6.9%,Rise by 8.03%,23.8%
Sell,2024-02-20 - 2024-02-27,5 days,2024-03-01,202.64,2024-03-07,178.65,4 days,11.8%,Fall by 15.46%,35.6%
Buy,2024-04-19 - 2024-04-22,1 days,2024-05-09,171.97,2024-05-21,186.6,8 days,8.5%,Rise by 53.08%,44.1%
Sell,2024-07-05 - 2024-07-11,4 days,2024-07-17,248.5,2024-07-23,246.38,4 days,0.9%,Fall by 16.43%,45.0%
Sell,2024-09-25 - 2024-09-26,1 days,2024-10-02,249.02,2024-10-15,219.57,9 days,11.8%,Fall by 11.37%,56.8%
Sell,2024-11-08 - 2024-11-11,1 days,2024-11-14,311.18,2024-11-15,320.72,1 days,-3.1%,Fall by -21.88%,53.7%
Sell,2024-12-17 - 2024-12-18,1 days,2024-12-23,430.6,2024-12-24,462.28,1 days,-7.4%,Fall by 10.9%,46.4%
Buy,2025-02-11 - 2025-02-27,12 days,2025-03-03,284.65,2025-03-10,222.15,5 days,-22.0%,Rise by -17.14%,24.4%
Buy,2025-03-13 - 2025-03-18,3 days,2025-04-10,252.4,2025-04-25,284.95,11 days,12.9%,Rise by 43.78%,37.3%
Sell,2025-03-26 - 2025-03-27,1 days,2025-04-04,239.43,2025-04-08,221.86,2 days,7.3%,Fall by -18.91%,44.7%
Sell,2025-05-16 - 2025-05-20,2 days,2025-05-23,339.34,2025-05-27,362.89,2 days,-6.9%,Fall by 11.38%,37.7%
Sell,2025-08-12 - 2025-08-13,1 days,2025-08-18,335.16,2025-08-21,320.11,3 days,4.5%,Fall by -23.37%,42.2%
Sell,2025-10-01 - 2025-10-02,1 days,2025-10-09,435.54,2025-10-15,435.15,4 days,0.1%,Fall by -4.83%,42.3%
