Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Maxima Broken Date/Price,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit,Signal Open Price
Buy,2023-05-25,37.98,2024-01-24,61.36,174 days,2021-11-29/33.376,61.56%,61.56%,Rise by 15.34%,61.56%,
Buy,2024-05-21,95.39,2025-06-25,154.31,286 days,2024-03-25/95.002,61.77%,61.77%,Rise by 42.14%,123.34%,
