Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2018-11-04,95.75,2019-03-24,102.13,2018-10-28,Buy,20 Weeks,6.66%,Rise by 11.81%,106.35%,Normal Case
2018-12-09,94.56,2019-03-24,102.13,2018-11-25,Buy,15 Weeks,8.01%,Rise by 13.22%,114.35%,Normal Case
2019-03-10,102.87,2019-05-12,105.42,2019-02-24,Buy,9 Weeks,2.48%,Rise by 2.74%,116.83%,Normal Case
2019-03-17,103.54,2019-07-28,104.77,2019-03-03,Buy,19 Weeks,1.19%,Rise by 2.08%,118.02%,Normal Case
2019-03-31,100.82,2019-07-28,104.77,2015-12-06,Buy,17 Weeks,3.92%,Rise by 4.83%,121.94%,Tangent Case
2019-05-12,105.42,2019-07-28,104.77,2019-04-21,Buy,11 Weeks,-0.62%,Rise by 0.26%,121.32%,Normal Case
2019-09-29,107.45,2019-12-15,104.84,2019-09-22,Buy,11 Weeks,-2.43%,Rise by 1.68%,118.89%,Normal Case
2019-10-06,105.85,2019-12-15,104.84,2019-09-15,Buy,10 Weeks,-0.95%,Rise by 3.21%,117.94%,Normal Case
2019-12-08,104.99,2020-03-08,97.5,2015-12-27,Buy,13 Weeks,-7.13%,Rise by 4.02%,110.81%,Tangent Case
2020-02-02,104.58,2020-06-21,92.36,2020-01-19,Buy,20 Weeks,-11.68%,Rise by -24.94%,99.12%,Normal Case
2020-03-22,78.5,2020-06-21,92.36,2020-03-15,Buy,13 Weeks,17.66%,Rise by 23.31%,116.78%,Normal Case
2020-05-10,85.34,2020-09-13,97.18,2020-05-03,Buy,18 Weeks,13.87%,Rise by 18.43%,130.65%,Normal Case
2020-06-14,91.35,2020-09-13,97.18,2020-06-07,Buy,13 Weeks,6.38%,Rise by 10.64%,137.03%,Normal Case
2020-06-21,92.36,2020-09-13,97.18,2020-05-31,Buy,12 Weeks,5.22%,Rise by 9.43%,142.25%,Normal Case
2020-07-05,92.17,2020-09-13,97.18,2020-06-28,Buy,10 Weeks,5.44%,Rise by 9.66%,147.69%,Normal Case
2021-02-28,108.36,2021-06-13,126.1,2021-02-21,Buy,15 Weeks,16.37%,Rise by 16.47%,164.06%,Normal Case
2021-03-07,112.57,2021-06-13,126.1,2021-02-28,Buy,14 Weeks,12.02%,Rise by 12.12%,176.08%,Normal Case
2021-03-28,117.06,2021-06-13,126.1,2021-03-21,Buy,11 Weeks,7.72%,Rise by 7.82%,183.8%,Normal Case
2021-05-09,120.26,2021-08-01,126.18,2021-05-02,Buy,12 Weeks,4.92%,Rise by 10.0%,188.72%,Normal Case
2021-05-16,121.86,2021-08-01,126.18,2021-05-09,Buy,11 Weeks,3.55%,Rise by 8.55%,192.27%,Normal Case
2021-06-06,126.21,2021-09-12,129.63,2021-05-30,Buy,14 Weeks,2.71%,Rise by 4.81%,194.98%,Normal Case
2021-06-20,125.96,2021-09-12,129.63,2021-06-13,Buy,12 Weeks,2.91%,Rise by 5.02%,197.89%,Normal Case
2021-07-25,125.32,2021-12-05,128.64,2021-07-11,Buy,19 Weeks,2.65%,Rise by 6.31%,200.54%,Normal Case
2021-08-22,131.72,2021-12-05,128.64,2021-08-15,Buy,15 Weeks,-2.34%,Rise by 1.15%,198.2%,Normal Case
2021-09-12,129.63,2021-12-05,128.64,2021-09-05,Buy,12 Weeks,-0.76%,Rise by 13.62%,197.44%,Normal Case
2021-10-03,126.11,2021-12-05,128.64,2021-09-26,Buy,9 Weeks,2.01%,Rise by 16.79%,199.44%,Normal Case
2021-10-10,128.41,2022-02-06,146.87,2021-10-03,Buy,17 Weeks,14.38%,Rise by 14.7%,213.82%,Normal Case
2021-11-28,130.7,2022-02-06,146.87,2021-11-07,Buy,10 Weeks,12.37%,Rise by 12.69%,226.19%,Normal Case
2021-12-26,133.99,2022-06-26,124.34,2021-12-19,Buy,26 Weeks,-7.2%,Rise by -11.46%,218.99%,Normal Case
2022-01-09,141.75,2022-06-26,124.34,2022-01-02,Buy,24 Weeks,-12.28%,Rise by -10.67%,206.71%,Normal Case
2022-01-16,147.29,2022-06-26,124.34,2022-01-09,Buy,23 Weeks,-15.58%,Rise by -11.91%,191.13%,Normal Case
2022-01-23,144.65,2022-06-26,124.34,2022-01-16,Buy,22 Weeks,-14.04%,Rise by -10.3%,177.09%,Normal Case
2022-02-13,146.25,2022-06-26,124.34,2021-12-05,Buy,19 Weeks,-14.98%,Rise by -11.28%,162.1%,Local Extrema Case
2022-02-13,146.25,2022-06-26,124.34,2022-02-06,Buy,19 Weeks,-14.98%,Rise by -11.28%,147.12%,Normal Case
2022-03-20,142.13,2022-06-26,124.34,2022-03-06,Buy,14 Weeks,-12.52%,Rise by -10.91%,134.61%,Normal Case
2022-04-17,136.86,2022-06-26,124.34,2022-04-10,Buy,10 Weeks,-9.15%,Rise by -13.32%,125.46%,Normal Case
2022-05-22,127.25,2022-09-04,123.04,2022-05-15,Buy,15 Weeks,-3.31%,Rise by 1.41%,122.15%,Normal Case
2022-06-26,124.34,2022-09-04,123.04,2016-02-14,Buy,10 Weeks,-1.05%,Rise by 3.79%,121.1%,Tangent Case
2022-09-11,127.68,2022-12-11,130.91,2022-09-04,Buy,13 Weeks,2.53%,Rise by 5.58%,123.63%,Normal Case
2022-09-18,126.45,2022-12-11,130.91,2022-09-11,Buy,12 Weeks,3.53%,Rise by 6.61%,127.16%,Normal Case
2022-09-25,123.4,2022-12-11,130.91,2022-07-17,Buy,11 Weeks,6.09%,Rise by 9.25%,133.25%,Local Extrema Case
2022-11-06,127.32,2023-02-26,137.22,2022-10-30,Buy,16 Weeks,7.78%,Rise by 9.01%,141.02%,Normal Case
2023-01-08,130.43,2023-08-13,127.57,2022-12-18,Buy,31 Weeks,-2.19%,Rise by 0.46%,138.83%,Normal Case
2023-02-19,138.79,2023-08-13,127.57,2023-02-12,Buy,25 Weeks,-8.08%,Rise by -11.32%,130.75%,Normal Case
2023-02-26,137.22,2023-08-13,127.57,2023-02-05,Buy,24 Weeks,-7.03%,Rise by -10.3%,123.71%,Normal Case
2023-03-12,133.11,2023-08-13,127.57,2023-03-05,Buy,22 Weeks,-4.16%,Rise by -1.56%,119.55%,Normal Case
2023-04-30,134.51,2023-08-13,127.57,2023-04-16,Buy,15 Weeks,-5.16%,Rise by -2.59%,114.39%,Normal Case
2023-09-24,120.19,2024-01-28,132.99,2023-09-17,Buy,18 Weeks,10.65%,Rise by 12.01%,125.04%,Normal Case
2024-01-07,134.63,2024-04-28,134.14,2023-12-24,Buy,16 Weeks,-0.36%,Rise by 3.33%,124.68%,Normal Case
2024-03-10,133.98,2024-06-23,142.03,2024-03-03,Buy,15 Weeks,6.01%,Rise by 11.2%,130.69%,Normal Case
2024-04-07,139.11,2024-06-23,142.03,2024-03-31,Buy,11 Weeks,2.1%,Rise by 7.1%,132.79%,Normal Case
2024-04-14,135.66,2024-06-23,142.03,2024-04-07,Buy,10 Weeks,4.7%,Rise by 9.82%,137.48%,Normal Case
2024-06-09,146.35,2024-08-18,153.2,2024-05-26,Buy,10 Weeks,4.68%,Rise by 18.95%,142.16%,Normal Case
2024-07-07,148.21,2024-11-03,170.12,2024-06-30,Buy,17 Weeks,14.78%,Rise by 17.45%,156.94%,Normal Case
2024-07-21,152.64,2024-11-03,170.12,2024-07-14,Buy,15 Weeks,11.45%,Rise by 14.05%,168.4%,Normal Case
2024-08-11,149.84,2024-11-03,170.12,2024-06-02,Buy,12 Weeks,13.53%,Rise by 16.18%,181.93%,Local Extrema Case
2024-09-08,164.08,2024-12-22,173.4,2024-09-01,Buy,15 Weeks,5.68%,Rise by 8.65%,187.61%,Normal Case
2024-10-13,170.38,2024-12-22,173.4,2024-09-29,Buy,10 Weeks,1.77%,Rise by 4.63%,189.38%,Normal Case
2024-10-27,170.22,2025-02-16,168.67,2024-10-20,Buy,16 Weeks,-0.91%,Rise by 3.44%,188.47%,Normal Case
2024-11-10,172.04,2025-02-16,168.67,2024-11-03,Buy,14 Weeks,-1.96%,Rise by 2.35%,186.51%,Normal Case
2024-12-15,177.31,2025-02-16,168.67,2024-12-08,Buy,9 Weeks,-4.87%,Rise by -10.99%,181.64%,Normal Case
2025-01-05,173.91,2025-06-15,173.55,2024-12-22,Buy,23 Weeks,-0.21%,Rise by 1.25%,181.43%,Normal Case
2025-02-02,177.18,2025-06-15,173.55,2025-01-26,Buy,19 Weeks,-2.05%,Rise by -10.93%,179.39%,Normal Case
2025-03-30,160.58,2025-06-15,173.55,2025-03-23,Buy,11 Weeks,8.08%,Rise by 9.65%,187.46%,Normal Case
2025-04-27,163.3,2025-07-27,180.97,2025-04-20,Buy,13 Weeks,10.82%,Rise by 25.82%,198.28%,Normal Case
2025-05-25,176.08,2025-07-27,180.97,2025-05-18,Buy,9 Weeks,2.78%,Rise by 16.69%,201.06%,Normal Case
2025-06-22,174.84,2025-09-14,199.63,2025-06-15,Buy,12 Weeks,14.18%,Rise by 17.52%,215.24%,Normal Case
2025-08-24,190.65,2025-08-24,190.65,2025-08-17,Buy,0 Weeks,0.0%,Rise by 0%,215.24%,Normal Case
2025-09-07,200.22,2025-09-07,200.22,2025-08-31,Buy,0 Weeks,0.0%,Rise by 0%,215.24%,Normal Case
2025-10-12,201.2,2025-10-12,201.2,2025-09-21,Buy,0 Weeks,0.0%,Rise by 0%,215.24%,Normal Case
