Signal,Entry Date,Entry Price,Exit Date,Exit Price,Holding Period,Offset,Profit,Actual Rise/Fall wrt Entry,CumProfit
Buy,2011-06-26,2217.06,2013-06-23,2877.94,519 days,29.810000%,29.810000%,Rise by 8.310000%,29.810000%
Buy,2015-09-06,4184.72,2016-11-06,4660.46,304 days,11.370000%,11.370000%,Rise by 12.700000%,41.180000%
Buy,2018-11-11,7039.15,2021-12-26,16308.21,814 days,131.680000%,131.680000%,Rise by -10.710000%,172.860000%
Buy,2022-05-29,12681.42,2023-03-19,12519.88,209 days,-1.270000%,-1.270000%,Rise by 6.970000%,171.580000%
Buy,2025-03-23,19753.97,2025-03-23,19753.97,0 days,0.00%,0.00%,Rise by 0%,171.580000%
