Entry Date,Entry Price,Exit Date,Exit Price,Signal,Holding Period,Sigma,Actual Rise/Fall wrt Entry,Return,Cum-Return
2021-12-01,36.02,2022-08-16,32.38,Buy,184 Days,-7.63,Rise by 7.75%,-10.11%,-10.11%
2022-03-03,31.72,2022-08-16,32.38,Buy,118 Days,-3.1,Rise by 5.17%,2.08%,-8.02%
2024-05-01,67.79,2024-07-19,67.31,Buy,57 Days,-4.23,Rise by 7.91%,-0.71%,-8.73%
2024-08-01,61.02,2024-10-16,81.9,Buy,54 Days,-4.47,Rise by 21.57%,34.22%,25.49%
2025-04-01,72.99,2025-05-23,87.75,Buy,38 Days,-3.59,Rise by -10.85%,20.22%,45.71%
