Entry Date,Entry Price,Exit Date,Exit Price,Divergence Start Date,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return,Signal Type
2015-12-06,0.6675,2016-04-17,0.6865,2015-11-29,Buy,19 Weeks,2.85%,Rise by 4.33%,2.85%,Normal Case
2015-12-13,0.6763,2016-04-17,0.6865,2015-11-22,Buy,18 Weeks,1.51%,Rise by 2.97%,4.35%,Absolute Extrema Case
2015-12-13,0.6763,2016-04-17,0.6865,2015-12-06,Buy,18 Weeks,1.51%,Rise by 2.97%,5.86%,Normal Case
2015-12-20,0.6702,2016-04-17,0.6865,2015-12-13,Buy,17 Weeks,2.43%,Rise by 3.91%,8.29%,Normal Case
2016-02-07,0.673,2016-04-17,0.6865,2016-01-31,Buy,10 Weeks,2.01%,Rise by 3.48%,10.3%,Normal Case
2016-02-14,0.6715,2016-04-17,0.6865,2016-01-24,Buy,9 Weeks,2.23%,Rise by 3.71%,12.53%,Absolute Extrema Case
2016-02-14,0.6715,2016-04-17,0.6865,2016-02-07,Buy,9 Weeks,2.23%,Rise by 3.71%,14.77%,Normal Case
2016-05-08,0.6893,2016-07-31,0.7091,2016-04-17,Buy,12 Weeks,2.87%,Rise by 4.96%,17.64%,Normal Case
2016-06-19,0.7063,2016-09-25,0.7314,2016-06-12,Buy,14 Weeks,3.55%,Rise by 4.86%,21.19%,Normal Case
2016-06-26,0.72,2016-09-25,0.7314,2016-06-19,Buy,13 Weeks,1.58%,Rise by 2.86%,22.78%,Normal Case
2016-07-03,0.7136,2016-09-25,0.7314,2016-06-26,Buy,12 Weeks,2.49%,Rise by 3.78%,25.27%,Normal Case
2016-08-07,0.7181,2016-11-27,0.7009,2016-07-31,Buy,16 Weeks,-2.4%,Rise by 2.1%,22.88%,Normal Case
2016-08-21,0.7283,2016-11-27,0.7009,2016-08-14,Buy,14 Weeks,-3.76%,Rise by 0.67%,19.12%,Normal Case
2016-08-28,0.7302,2016-11-27,0.7009,2016-08-21,Buy,13 Weeks,-4.01%,Rise by 0.41%,15.1%,Normal Case
2016-09-04,0.7294,2016-11-27,0.7009,2016-08-28,Buy,12 Weeks,-3.91%,Rise by 0.52%,11.2%,Normal Case
2016-09-11,0.7406,2016-11-27,0.7009,2016-09-04,Buy,11 Weeks,-5.36%,Rise by -1.0%,5.83%,Normal Case
2016-10-16,0.7087,2017-02-26,0.723,2016-07-24,Buy,19 Weeks,2.02%,Rise by 2.81%,7.85%,Local Extrema Case
2016-10-30,0.7127,2017-02-26,0.723,2016-10-23,Buy,17 Weeks,1.45%,Rise by 2.23%,9.3%,Normal Case
2016-11-06,0.7332,2017-02-26,0.723,2016-10-30,Buy,16 Weeks,-1.39%,Rise by -0.63%,7.91%,Normal Case
2017-01-01,0.6972,2017-08-13,0.7274,2016-12-25,Buy,32 Weeks,4.33%,Rise by 7.63%,12.24%,Normal Case
2017-01-29,0.7245,2017-08-13,0.7274,2017-01-22,Buy,28 Weeks,0.4%,Rise by 3.57%,12.64%,Normal Case
2017-03-26,0.7029,2017-08-13,0.7274,2017-03-19,Buy,20 Weeks,3.49%,Rise by 6.76%,16.12%,Normal Case
2017-04-23,0.699,2017-08-13,0.7274,2017-04-09,Buy,16 Weeks,4.06%,Rise by 7.35%,20.19%,Normal Case
2017-05-21,0.6896,2017-08-13,0.7274,2017-05-14,Buy,12 Weeks,5.48%,Rise by 8.82%,25.67%,Normal Case
2017-07-02,0.731,2018-02-11,0.7226,2017-06-25,Buy,32 Weeks,-1.15%,Rise by 1.22%,24.52%,Normal Case
2017-12-31,0.7093,2018-03-04,0.7261,2017-12-24,Buy,9 Weeks,2.37%,Rise by 4.31%,26.89%,Normal Case
2018-02-04,0.7398,2018-04-29,0.7065,2018-01-28,Buy,12 Weeks,-4.5%,Rise by -0.26%,22.39%,Normal Case
2018-02-11,0.7226,2018-04-29,0.7065,2017-11-19,Buy,11 Weeks,-2.23%,Rise by 2.12%,20.16%,Local Extrema Case
2018-04-08,0.7263,2018-12-23,0.6775,2018-04-01,Buy,37 Weeks,-6.72%,Rise by -10.75%,13.44%,Normal Case
2018-06-03,0.7007,2018-12-23,0.6775,2018-05-27,Buy,29 Weeks,-3.31%,Rise by -1.77%,10.13%,Normal Case
2018-10-21,0.6539,2018-12-23,0.6775,2018-10-07,Buy,9 Weeks,3.61%,Rise by 5.26%,13.74%,Normal Case
2018-10-28,0.6529,2019-02-17,0.6833,2018-10-14,Buy,16 Weeks,4.66%,Rise by 5.9%,18.39%,Normal Case
2018-11-04,0.6651,2019-02-17,0.6833,2018-10-28,Buy,15 Weeks,2.74%,Rise by 3.95%,21.13%,Normal Case
2018-11-11,0.6752,2019-02-17,0.6833,2018-10-21,Buy,14 Weeks,1.2%,Rise by 2.4%,22.33%,Normal Case
2018-11-18,0.6825,2019-02-17,0.6833,2018-08-19,Buy,13 Weeks,0.12%,Rise by 1.3%,22.45%,Local Extrema Case
2018-11-18,0.6825,2019-02-17,0.6833,2018-11-11,Buy,13 Weeks,0.12%,Rise by 1.3%,22.56%,Normal Case
2018-11-25,0.6809,2019-02-17,0.6833,2018-09-16,Buy,12 Weeks,0.35%,Rise by 1.54%,22.92%,Local Extrema Case
2018-11-25,0.6809,2019-02-17,0.6833,2018-11-18,Buy,12 Weeks,0.35%,Rise by 1.54%,23.27%,Normal Case
2018-12-09,0.6883,2019-02-17,0.6833,2018-12-02,Buy,10 Weeks,-0.73%,Rise by 0.45%,22.54%,Normal Case
2019-03-17,0.6837,2019-08-04,0.6554,2019-02-24,Buy,20 Weeks,-4.14%,Rise by -0.88%,18.4%,Normal Case
2019-06-02,0.6507,2019-08-04,0.6554,2019-05-26,Buy,9 Weeks,0.72%,Rise by 4.15%,19.13%,Normal Case
2019-06-09,0.6619,2019-08-11,0.6486,2019-06-02,Buy,9 Weeks,-2.01%,Rise by 1.22%,17.12%,Normal Case
2019-09-08,0.6373,2019-11-24,0.6407,2015-12-27,Buy,11 Weeks,0.53%,Rise by 5.13%,17.65%,Tangent Case
2019-09-29,0.6298,2020-01-19,0.6638,2019-09-22,Buy,16 Weeks,5.4%,Rise by 6.38%,23.05%,Normal Case
2019-10-13,0.6326,2020-01-19,0.6638,2019-09-29,Buy,14 Weeks,4.93%,Rise by 5.91%,27.98%,Normal Case
2019-12-08,0.6544,2020-05-17,0.6013,2019-12-01,Buy,23 Weeks,-8.11%,Rise by -13.13%,19.87%,Normal Case
2020-01-05,0.67,2020-05-17,0.6013,2019-12-29,Buy,19 Weeks,-10.25%,Rise by -15.15%,9.61%,Normal Case
2020-03-29,0.5979,2020-06-28,0.6431,2020-03-22,Buy,13 Weeks,7.56%,Rise by 12.01%,17.17%,Normal Case
2020-05-10,0.6096,2020-08-16,0.6547,2020-05-03,Buy,14 Weeks,7.4%,Rise by 9.86%,24.57%,Normal Case
2020-06-14,0.6413,2020-08-16,0.6547,2020-06-07,Buy,9 Weeks,2.09%,Rise by 4.43%,26.66%,Normal Case
2020-09-06,0.6689,2021-01-17,0.7218,2020-08-30,Buy,19 Weeks,7.91%,Rise by 8.61%,34.57%,Normal Case
2020-09-20,0.6763,2021-01-17,0.7218,2020-09-13,Buy,17 Weeks,6.73%,Rise by 7.42%,41.3%,Normal Case
2020-11-01,0.663,2021-01-17,0.7218,2020-10-25,Buy,11 Weeks,8.87%,Rise by 9.58%,50.17%,Normal Case
2021-01-10,0.7265,2021-03-14,0.7228,2021-01-03,Buy,9 Weeks,-0.51%,Rise by 1.39%,49.66%,Normal Case
2021-01-31,0.7174,2021-06-13,0.7189,2021-01-24,Buy,19 Weeks,0.21%,Rise by 1.53%,49.86%,Normal Case
2021-02-28,0.7366,2021-06-13,0.7189,2021-02-21,Buy,15 Weeks,-2.4%,Rise by -1.11%,47.46%,Normal Case
2021-05-16,0.7183,2021-09-19,0.7071,2021-05-09,Buy,18 Weeks,-1.56%,Rise by -1.0%,45.9%,Normal Case
2021-09-12,0.7105,2022-01-30,0.6584,2021-09-05,Buy,20 Weeks,-7.33%,Rise by 1.27%,38.57%,Normal Case
2021-10-10,0.6938,2022-01-30,0.6584,2021-10-03,Buy,16 Weeks,-5.1%,Rise by -1.1%,33.47%,Normal Case
2022-01-16,0.6862,2022-04-24,0.6724,2022-01-09,Buy,14 Weeks,-2.01%,Rise by 1.5%,31.46%,Normal Case
2022-02-13,0.6667,2022-04-24,0.6724,2022-02-06,Buy,10 Weeks,0.85%,Rise by -3.49%,32.31%,Normal Case
2022-02-27,0.6688,2022-08-28,0.6217,2022-02-20,Buy,26 Weeks,-7.04%,Rise by -3.8%,25.27%,Normal Case
2022-03-13,0.6874,2022-08-28,0.6217,2021-12-26,Buy,24 Weeks,-9.56%,Rise by -10.11%,15.71%,Local Extrema Case
2022-03-13,0.6874,2022-08-28,0.6217,2022-03-06,Buy,24 Weeks,-9.56%,Rise by -10.11%,6.15%,Normal Case
2022-05-22,0.6381,2022-08-28,0.6217,2022-05-15,Buy,14 Weeks,-2.57%,Rise by 0.83%,3.58%,Normal Case
2022-05-29,0.6482,2022-08-28,0.6217,2022-05-08,Buy,13 Weeks,-4.09%,Rise by -0.74%,-0.5%,Normal Case
2022-07-24,0.6244,2023-01-01,0.6346,2016-02-14,Buy,23 Weeks,1.63%,Rise by 2.16%,1.13%,Tangent Case
2022-11-06,0.5769,2023-02-19,0.6245,2022-10-30,Buy,15 Weeks,8.25%,Rise by 12.52%,9.38%,Normal Case
2022-12-11,0.6379,2023-02-19,0.6245,2022-12-04,Buy,10 Weeks,-2.1%,Rise by 1.76%,7.28%,Normal Case
2022-12-18,0.6343,2023-02-19,0.6245,2022-12-11,Buy,9 Weeks,-1.55%,Rise by -0.61%,5.73%,Normal Case
2023-03-19,0.6203,2023-05-28,0.6053,2023-03-12,Buy,10 Weeks,-2.42%,Rise by 3.05%,3.32%,Normal Case
2023-03-26,0.6247,2023-05-28,0.6053,2023-03-05,Buy,9 Weeks,-3.11%,Rise by 2.32%,0.21%,Normal Case
2023-05-07,0.629,2023-07-30,0.6187,2023-04-30,Buy,12 Weeks,-1.64%,Rise by 1.62%,-1.43%,Normal Case
2023-05-14,0.6294,2023-07-30,0.6187,2023-04-23,Buy,11 Weeks,-1.7%,Rise by 1.56%,-3.13%,Normal Case
2023-09-24,0.5932,2024-01-14,0.6242,2023-09-17,Buy,16 Weeks,5.23%,Rise by 6.79%,2.1%,Normal Case
2023-10-01,0.5964,2024-01-14,0.6242,2023-09-24,Buy,15 Weeks,4.66%,Rise by 6.22%,6.76%,Normal Case
2024-06-02,0.6117,2024-09-15,0.6187,2024-05-26,Buy,15 Weeks,1.14%,Rise by 3.5%,7.9%,Normal Case
2024-08-11,0.6007,2024-10-20,0.6061,2024-04-21,Buy,10 Weeks,0.9%,Rise by 5.39%,8.8%,Local Extrema Case
2024-08-18,0.5981,2024-10-20,0.6061,2024-07-28,Buy,9 Weeks,1.34%,Rise by -3.63%,10.14%,Normal Case
2024-09-08,0.6224,2025-03-09,0.5737,2024-08-25,Buy,26 Weeks,-7.82%,Rise by -10.14%,2.32%,Normal Case
2025-02-02,0.5636,2025-05-11,0.5899,2025-01-26,Buy,14 Weeks,4.67%,Rise by 6.25%,6.98%,Normal Case
2025-02-16,0.568,2025-05-11,0.5899,2016-04-03,Buy,12 Weeks,3.86%,Rise by 5.42%,10.84%,Tangent Case
2025-03-02,0.5627,2025-05-11,0.5899,2025-02-09,Buy,10 Weeks,4.83%,Rise by 6.42%,15.67%,Normal Case
2025-03-16,0.5703,2025-07-20,0.5944,2025-03-09,Buy,18 Weeks,4.23%,Rise by 6.61%,19.9%,Normal Case
2025-03-30,0.5736,2025-07-20,0.5944,2025-01-19,Buy,16 Weeks,3.63%,Rise by 6.0%,23.52%,Local Extrema Case
