Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2007-05-31,3.0259,2007-12-31,2.8618,2004-12-31-2006-04-30,2.8867-3.1222,Sell,152 days,5.42%,Fall by 10.08%,5.42%
2008-02-29,2.7738,2008-07-31,2.7114,2006-04-30-2007-07-31,2.7903-3.1187,Sell,109 days,2.25%,Fall by 23.34%,7.67%
2010-01-31,2.2491,2010-02-28,2.1414,2007-07-31-2009-01-31,2.2707-3.0518,Sell,19 days,4.79%,Fall by 7.18%,12.46%
2010-05-31,2.0308,2010-07-31,2.1343,2009-01-31-2009-08-31,2.0268-2.4369,Sell,44 days,-5.1%,Fall by 6.87%,7.36%
2012-10-31,1.9595,2013-02-28,1.8748,2009-08-31-2011-09-30,2.0368-2.336,Sell,86 days,4.32%,Fall by -8.98%,11.69%
2014-11-30,2.0438,2016-02-29,1.9528,2013-03-31-2014-07-31,1.8508-2.1421,Buy,325 days,-4.45%,Rise by -13.06%,7.23%
2014-12-31,2.0569,2014-12-31,2.0569,2007-07-31-2013-03-31,1.9034-3.0518,Sell,0 days,-0.0%,Fall by 0%,7.23%
2016-01-31,2.0493,2016-02-29,1.9528,2004-12-31-2011-09-30,2.0368-3.1222,Sell,20 days,4.71%,Fall by 13.06%,11.94%
2016-02-29,1.9528,2016-06-30,1.8128,2015-04-30-2015-08-31,1.9904-2.2304,Sell,88 days,7.17%,Fall by 1.9%,19.11%
2016-06-30,1.8128,2016-06-30,1.8128,2013-03-31-2015-08-31,1.8508-2.2304,Sell,0 days,-0.0%,Fall by 0%,19.11%
2018-09-30,1.7887,2018-09-30,1.7887,2009-08-31-2016-10-31,1.7679-2.336,Sell,0 days,-0.0%,Fall by 0%,19.11%
2018-10-31,1.7603,2021-10-31,1.8547,2016-10-31-2018-04-30,1.6811-1.8811,Buy,782 days,5.36%,Rise by -12.13%,24.48%
2019-07-31,1.6663,2019-09-30,1.6973,2016-10-31-2018-04-30,1.6811-1.8811,Sell,43 days,-1.86%,Fall by -1.04%,22.62%
2020-08-31,1.8133,2020-08-31,1.8133,2015-08-31-2019-07-31,1.7197-2.1399,Sell,0 days,-0.0%,Fall by 0%,22.62%
2022-02-28,1.8172,2022-02-28,1.8172,2020-03-31-2021-05-31,1.6591-1.8927,Buy,0 days,0.0%,Rise by 0%,22.62%
2022-07-31,1.6792,2022-09-30,1.5983,2016-10-31-2021-05-31,1.6811-1.8927,Sell,44 days,4.82%,Fall by -3.82%,27.43%
2022-08-31,1.6298,2022-11-30,1.6429,2020-03-31-2021-05-31,1.6591-1.8927,Sell,65 days,-0.8%,Fall by -1.0%,26.63%
2023-12-31,1.6809,2023-12-31,1.6809,2015-08-31-2022-09-30,1.6364-2.1399,Sell,0 days,-0.0%,Fall by 0%,26.63%
2025-03-31,1.7372,2025-10-31,1.7098,2022-09-30-2024-07-31,1.4895-1.7475,Buy,154 days,-1.58%,Rise by 0.0%,25.05%
