Entry Date,Entry Price,Exit Date,Exit Price,Retracement Upmove Date,Retracement Upmove Price,Signal,Holding Period,Return,Actual Rise/Fall wrt Entry,Cum-Return
2013-09-30,21.02,2013-12-31,23.51,2012-06-30-2013-03-31,19.37-26.22,Sell,66 days,-11.85%,Fall by -14.42%,-11.85%
2015-06-30,29.86,2015-09-30,27.9,2013-09-30-2015-03-31,17.6-33.54,Sell,66 days,6.56%,Fall by -33.05%,-5.28%
2015-12-31,27.19,2016-09-30,29.8,2012-06-30-2015-03-31,19.37-33.54,Sell,196 days,-9.6%,Fall by -18.52%,-14.88%
2016-09-30,29.8,2016-09-30,29.8,2013-09-30-2015-03-31,17.6-33.54,Buy,0 days,0.0%,Rise by 0%,-14.88%
2018-03-31,35.36,2018-09-30,34.2,2016-03-31-2018-03-31,23.24-39.29,Sell,129 days,3.28%,Fall by 25.0%,-11.6%
2019-06-30,38.39,2023-09-30,45.19,2016-03-31-2018-03-31,23.24-39.29,Buy,1109 days,17.71%,Rise by 24.59%,6.11%
2019-09-30,36.7,2019-09-30,36.7,2012-06-30-2019-06-30,19.37-39.53,Sell,0 days,-0.0%,Fall by 0%,6.11%
2020-03-31,25.65,2020-06-30,30.91,2018-12-31-2019-06-30,31.04-39.53,Sell,65 days,-20.51%,Fall by -36.56%,-14.39%
2020-09-30,34.83,2020-09-30,34.83,2013-09-30-2019-06-30,17.6-39.53,Buy,0 days,0.0%,Rise by 0%,-14.39%
2021-12-31,47.31,2022-06-30,41.03,2020-03-31-2021-12-31,21.97-53.83,Sell,129 days,13.27%,Fall by -37.22%,-1.12%
2022-03-31,46.16,2022-06-30,41.03,2013-09-30-2021-12-31,17.6-53.83,Sell,65 days,11.11%,Fall by -37.22%,9.99%
2022-12-31,42.31,2022-12-31,42.31,2013-09-30-2021-12-31,17.6-53.83,Buy,0 days,0.0%,Rise by 0%,9.99%
2023-03-31,41.11,2023-12-31,49.25,2012-06-30-2021-12-31,19.37-53.83,Sell,195 days,-19.8%,Fall by -3.09%,-9.81%
2025-03-31,50.77,2025-03-31,50.77,2020-03-31-2024-09-30,21.97-57.3,Sell,0 days,-0.0%,Fall by 0%,-9.81%
2025-09-30,50.9,2025-09-30,50.9,2020-03-31-2021-12-31,21.97-53.83,Buy,0 days,0.0%,Rise by 0%,-9.81%
